Sr.no,,,Village name,T.Area (ha),Watershed command area ,,,,Watershed Non command Area,,,,Watershed poor quality Area,,,
,Water shed code,Watershed name,,,Recghare,Hilly,Forest,Total,Recghare,Hilly,Forest,Total,Recghare,Hilly,Forest,Total
195,02 -  F - 06 - 05,VZM_NAG_SVMK_BODURUGEDDA,DIGUVASEMBI,235,0,,,,235,0,0,235,0,,,
196,02 -  F - 06 - 05,VZM_NAG_SVMK_BODURUGEDDA,SARIKI,76,0,,,,76,0,0,76,0,,,
197,02 -  F - 06 - 05,VZM_NAG_SVMK_BODURUGEDDA,MOKHASADANDIGAM,134,0,,,,134,0,0,134,0,,,
198,02 -  F - 06 - 05,VZM_NAG_SVMK_BODURUGEDDA,MARIPALLE,48,0,,,,48,0,0,48,0,,,
199,02 -  F - 06 - 05,VZM_NAG_SVMK_BODURUGEDDA,MOKHASAMAMIDIPALLE,1708,0,,,,905.8,802.2,1337,1708,0,,,
200,02 -  F - 06 - 05,VZM_NAG_SVMK_BODURUGEDDA,PANDIRIMAMIDIVALASA,183,0,,,,160,23,0,183,0,,,
201,02 -  F - 06 - 05,VZM_NAG_SVMK_BODURUGEDDA,ANNAMARAJUVALASA,793,0,,,,793,0,0,793,0,,,
202,02 -  F - 06 - 05,VZM_NAG_SVMK_BODURUGEDDA,KUDDADIVALASA,668,0,,,,614,54,0,668,0,,,
203,02 -  F - 06 - 05,VZM_NAG_SVMK_BODURUGEDDA,LAXMIPURAM,100,0,,,,88,12,0,100,0,,,
204,02 -  F - 06 - 05,VZM_NAG_SVMK_BODURUGEDDA,CHEMIDIPATIPOLAM,61,0,,,,61,0,0,61,0,,,
205,02 -  F - 06 - 05,VZM_NAG_SVMK_BODURUGEDDA,EDULADANDIGAM,160,0,,,,160,0,0,160,0,,,
206,02 -  F - 06 - 05,VZM_NAG_SVMK_BODURUGEDDA,ANTIVALASA,98,0,,,,98,0,0,98,0,,,
207,02 -  F - 06 - 05,VZM_NAG_SVMK_BODURUGEDDA,DATTIVALASA,10,0,,,,10,0,0,10,0,,,
208,02 -  F - 06 - 05,VZM_NAG_SVMK_BODURUGEDDA,GURRAPUVALASA,445,0,,,,445,0,0,445,0,,,
209,02 -  F - 06 - 05,VZM_NAG_SVMK_BODURUGEDDA,KURUKUTTI,444,0,,,,342,102,0,444,0,,,
210,02 -  F - 06 - 05,VZM_NAG_SVMK_BODURUGEDDA,TUPAKIVALASA,369,0,,,,337,32,0,369,0,,,
211,02 -  F - 06 - 05,VZM_NAG_SVMK_BODURUGEDDA,GADILAVALASA,359,0,,,,346,13,0,359,0,,,
212,02 -  F - 06 - 05,VZM_NAG_SVMK_BODURUGEDDA,ALAGARUVU,132,0,,,,132,0,0,132,0,,,
213,02 -  F - 06 - 05,VZM_NAG_SVMK_BODURUGEDDA,MULAVALASA,729,0,,,,705,24,0,729,0,,,
214,02 -  F - 06 - 05,VZM_NAG_SVMK_BODURUGEDDA,DUGGERU,187,0,,,,125,62,100,187,0,,,
215,02 -  F - 06 - 05,VZM_NAG_SVMK_BODURUGEDDA,GUNTABHADRA,111,0,,,,111,0,0,111,0,,,
216,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,PANASABHADRA,87,87,0,6,87,0,,,,0,,,
217,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,YERRASAMANTHULAVALASA,55,55,0,0,55,0,,,,0,,,
218,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,PEDAVOOTAGADDA,108,100,8,0,108,0,,,,0,,,
219,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,NANDA,468,447,21,329,468,0,,,,0,,,
220,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,SEEBILLIPEDAVALASA,128,123,5,0,128,0,,,,0,,,
221,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,KHAVIRIVALASA,325,309,16,0,325,0,,,,0,,,
222,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,PEDAGHASILA,188,187,1,21,188,0,,,,0,,,
223,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,MARKONDAPUTTI,164,112,52,0,164,0,,,,0,,,
224,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,SARAIVALASA,761,581,180,72,761,0,,,,0,,,
225,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,NAGULLADABBAGADDA,73,71,2,8,73,0,,,,0,,,
226,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,ANASABHADRA,340,234,106,0,340,0,,,,0,,,
227,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,LOVARKHANDI,726,607,119,0,726,0,,,,0,,,
228,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,GOPALAPURAM,360,290,70,0,360,0,,,,0,,,
229,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,DABBAGADDA,499,420,79,109,499,0,,,,0,,,
230,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,BANGARUVALASA,475,475,0,153,475,0,,,,0,,,
231,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,PEETALAVALASA,223,187,36,0,223,0,,,,0,,,
232,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,BATTIVALASA,520,447,73,83,520,0,,,,0,,,
233,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,KONDAPALLIVALASA,146,129,17,0,146,0,,,,0,,,
234,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,SAMBARA,451,449,2,136,451,0,,,,0,,,
235,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,THOTAVALASA,84,82,2,0,84,0,,,,0,,,
236,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,SANYASIRAJUPURAM@MARIPI,167,159,8,0,167,0,,,,0,,,
237,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,KAVIRIPALLE,97,92,5,0,97,0,,,,0,,,
238,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,CHINAMRAJUVALASA,177,142,35,0,177,0,,,,0,,,
239,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,KONDABUTCHAMPETA,813,597,216,0,813,0,,,,0,,,
240,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,KONA,120,110,10,0,120,0,,,,0,,,
241,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,SURAPADU @ KANJUPAKA,245,213,32,0,245,0,,,,0,,,
242,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,JAGGUDORAVALASA,292,269,23,0,292,0,,,,0,,,
243,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,THONAM,149,139,10,0,149,0,,,,0,,,
244,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,BELUGONDA,121,104,17,0,121,0,,,,0,,,
245,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,MENDANGI,230,206,24,0,230,0,,,,0,,,
246,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,BIRAMASI,46,46,0,0,46,0,,,,0,,,
247,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,NANDAKOTTULAGHASILA,222,222,0,0,222,0,,,,0,,,
248,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,VENKATANISSANKAPURAM,767,767,0,283,767,0,,,,0,,,
249,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,GOCHEKKA,360,0,,,,360,0,356,360,0,,,
250,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,DONKALAKOTHAPATNAM,360,0,,,,339,21,306,360,0,,,
251,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,TONKI,372,0,,,,372,0,346,372,0,,,
252,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,TADANGIVALASA,42,0,,,,42,0,0,42,0,,,
253,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,SIRIVARA,87,0,,,,87,0,,87,0,,,
254,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,POYIMALA,439,0,,,,439,0,,439,0,,,
255,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,BANDAPAI,465,0,,,,465,0,,465,0,,,
256,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,GUNJARI,201,0,,,,201,0,,201,0,,,
257,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,CHINTAMALA,244,0,,,,244,0,,244,0,,,
258,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,MASIKA CHINTALA VALASA,118,0,,,,118,0,0,118,0,,,
259,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,KODAMA,104,0,,,,104,0,0,104,0,,,
260,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,CHORA,108,0,,,,108,0,0,108,0,,,
261,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,MUDANGI,101,0,,,,101,0,0,101,0,,,
262,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,CHINA VOOTAGEDDA,53,0,,,,53,0,0,53,0,,,
263,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,THUNDA,43,0,,,,43,0,0,43,0,,,
264,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,MAIPALLE,61,0,,,,61,0,0,61,0,,,
265,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,PAGULA CHENNURU,23,0,,,,23,0,0,23,0,,,
266,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,DOLIYAMBA,6009,0,,,,2124,3885,6475,6009,0,,,
267,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,SOLIPIGUDA,411,0,,,,411,0,0,411,0,,,
268,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,PATTUCHENNVRU,355,0,,,,355,0,0,355,0,,,
269,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,LOLINGABHADRA,179,0,,,,179,0,0,179,0,,,
270,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,YEGUVAMENDANGI,89,0,,,,89,0,0,89,0,,,
271,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,DONKALA VELAGAVALASA,100,0,,,,100,0,0,100,0,,,
272,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,PANASALA VALASA,184,0,,,,184,0,0,184,0,,,
273,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,MAVUDI,177,0,,,,177,0,0,177,0,,,
274,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,KOTTUPARUVU,100,0,,,,100,0,0,100,0,,,
275,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,DIGUVAMENDANGI,121,0,,,,121,0,0,121,0,,,
276,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,KEERAPADU,110,0,,,,110,0,0,110,0,,,
277,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,SIKHAPARUVU,135,0,,,,135,0,0,135,0,,,
278,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,BARNAGUDA,743,0,,,,691,52,0,743,0,,,
279,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,MUDAKARU,718,0,,,,718,0,0,718,0,,,
280,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,KOTIYA,139,0,,,,139,0,0,139,0,,,
281,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,YEGUVASEMBI,68,0,,,,68,0,0,68,0,,,
282,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,KUDAKARU,138,0,,,,138,0,0,138,0,,,
283,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,TEENUSAMANTHAVALASA,268,0,,,,268,0,0,268,0,,,
284,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,BUTALAKARRIVALASA,176,0,,,,176,0,0,176,0,,,
285,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,KANDULAPADAM,182,0,,,,182,0,0,182,0,,,
286,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,MUCHERLAVALASA,126,0,,,,126,0,0,126,0,,,
287,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,PEDDIMPETA,159,0,,,,159,0,0,159,0,,,
288,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,POLINAIDUVALASA,159,0,,,,159,0,0,159,0,,,
289,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,PEDDURU,225,0,,,,150,75,134,225,0,,,
290,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,RAOPALLE,180,0,,,,180,0,0,180,0,,,
291,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,KOTHAPALLE,741,0,,,,741,0,0,741,0,,,
292,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,SIRLAM,307,0,,,,296,11,0,307,0,,,
293,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,KOTHAVALASA,653,641,12,20,653,0,,,,0,,,
294,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,GEDDALUPPI,134,134,0,0,134,0,,,,0,,,
295,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,AJJADA,382,362.8,19.2,32,382,0,,,,0,,,
296,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,MURAGADAM,714,653.4,60.6,101,714,0,,,,0,,,
297,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,CHAKARAPALLI AGRAHARAM,444,444,0,0,444,0,,,,0,,,
298,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,GOWRIPURAM,442,360.4,81.6,136,442,0,,,,0,,,
299,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,ULLIBHADRA,218.125754,209.1417248,8.9840292,14.973382,218.125754,0,,,,0,,,
300,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,SEETHARAMPURAM,480.362282,455.1098756,25.2524064,42.087344,480.362282,0,,,,0,,,
301,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,KONKADIVARAM,637,0,,,,637,0,0,637,0,,,
302,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,SIVAAMPURAM(NEAR D.VALA,305,0,,,,305,0,0,305,0,,,
303,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,DALAIVALASA,478,0,,,,478,0,0,478,0,,,
304,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,GOTTIVALASA,273,0,,,,273,0,0,273,0,,,
305,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,HIKKIMVALASA,444,0,,,,444,0,0,444,0,,,
306,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,UDDAVOLU,98,0,,,,98,0,0,98,0,,,
307,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,CHINAGUDABA,303,0,,,,268.2,34.8,58,303,0,,,
308,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,PEDAGUDABA,91,0,,,,91,0,0,91,0,,,
309,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,RAYINDORAVALASA,253,0,,,,253,0,0,253,0,,,
310,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,VALLARIGUDABA,496,0,,,,468.4,27.6,46,496,0,,,
311,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,BURADA VENKATAPURAM,157,0,,,,157,0,0,157,0,,,
312,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,GARUGUBILLI,705,0,,,,571.2,133.8,223,705,0,,,
313,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,SIVARAMPURAM NEAR PEDDU,868,0,,,,807.4,60.6,101,868,0,,,
314,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,SANGAMVALASA,655,0,,,,594.4,60.6,101,655,0,,,
315,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,KORE,126,0,,,,126,0,0,126,0,,,
316,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,APPANDORAVALASA,570,0,,,,570,0,0,570,0,,,
317,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,GANGARAJAPURAM,143,0,,,,143,0,0,143,0,,,
318,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,CHINABONDAPALLE,505,0,,,,487,18,30,505,0,,,
319,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,NISSANKAPURAM,88,0,,,,88,0,0,88,0,,,
320,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,GANGAPURAM,1742,0,,,,1405.4,336.6,561,1742,0,,,
321,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,KAVITIBHADRA,443,0,,,,443,0,,443,0,,,
322,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,DOGGAVANIMULAGA,91,0,,,,91,0,,91,0,,,
323,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,MULAGA,91,0,,,,91,0,,91,0,,,
324,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,CHALAMVALASA,389,0,,,,389,0,,389,0,,,
325,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,DOKISEELA,62,0,,,,62,0,,62,0,,,
326,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,BUDURUVADA,353,0,,,,353,0,,353,0,,,
327,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,ADARU,241,0,,,,241,0,,241,0,,,
328,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,LAKSHMIPURAM,91,0,,,,91,0,,91,0,,,
329,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,JAMADALA,1956,0,,,,1861.8,94.2,157,1956,0,,,
330,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,TALLABURIDI,181,0,,,,181,0,,181,0,,,
331,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,SUDIGAM,1415,0,,,,1172.6,242.4,404,1415,0,,,
332,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,PEDABONDAPALLE,424,0,,,,409.6,14.4,24,424,0,,,
333,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,NARSIPURAM,337,0,,,,303.4,33.6,56,337,0,,,
334,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,BALAGUDABA,134,0,,,,134,0,,134,0,,,
335,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,JAGANNADHARAJAPURAM,581,0,,,,581,0,,581,0,,,
336,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,VENKATARAIDUPETA,458,0,,,,458,0,,458,0,,,
337,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,VISWAMBARAPURAM,473,0,,,,473,0,,473,0,,,
338,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,HARIPURAMKARADAVALASA,928,0,,,,928,0,,928,0,,,
339,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,PUTTURU,838,0,,,,838,0,,838,0,,,
340,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,LATCHIRAJUPETA,486,0,,,,486,0,,486,0,,,
341,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,BANDALUPPI,49,0,,,,49,0,,49,0,,,
342,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,PULIGUMMI,352,0,,,,352,0,,352,0,,,
343,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,JAMMADIVALASA,265,0,,,,265,0,,265,0,,,
344,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,REPATIVALASA,164,0,,,,164,0,,164,0,,,
345,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,GUTCHIMI,342,0,,,,342,0,,342,0,,,
346,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,SURAMPETA,160,0,,,,160,0,,160,0,,,
347,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,MARIPIVALASA,580,0,,,,580,0,,580,0,,,
348,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,CHINNARAYUDUPETA,215,0,,,,215,0,,215,0,,,
349,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,IPPALAVALASA,120,0,,,,120,0,,120,0,,,
350,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,PAPAMMAVALASA,265,0,,,,265,0,,265,0,,,
351,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,NIDAGALLU,590.84156,0,,,,590.84156,0,0,590.84156,0,,,
352,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,KRISHNARAYAPURAM,596.507164,0,,,,534.507164,62,61.916958,596.507164,0,,,
353,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,PEDANKALAM,270.330248,0,,,,259.330248,11,10.926522,270.330248,0,,,
354,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,NEELAKANTAPURAM,222.172614,0,,,,206.172614,16,15.782754,222.172614,0,,,
355,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,BUDDIPETA,65.154446,0,,,,65.154446,0,0,65.154446,0,,,
356,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,JOGAMPETA,225.410102,0,,,,219.410102,6,6.07029,225.410102,0,,,
357,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,PEDABHOGILA,338.722182,0,,,,136.722182,202,201.533628,338.722182,0,,,
358,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,TUMARADA,1028.711812,0,,,,704.711812,324,323.7488,1028.711812,0,,,
359,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,PALAGARA,161.065028,0,,,,161.065028,0,0,161.065028,0,,,
360,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,KURMANADHAPURAM,51.799808,0,,,,51.799808,0,0,51.799808,0,,,
361,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,CHILKALAPALLE,537.423008,0,,,,537.423008,0,0,537.423008,0,,,
362,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,NARAMPETA,253.333436,0,,,,253.333436,0,0,253.333436,0,,,
363,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,PEDAPENKI,274.781794,0,,,,274.781794,0,0,274.781794,0,,,
364,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,JANARDHANAPURAM,188.583676,0,,,,188.583676,0,0,188.583676,0,,,
365,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,KHINTHALIVANIPETA,50.58575,0,,,,50.58575,0,0,50.58575,0,,,
366,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,KOMATIPALLE (N) BOBBILI,214.078894,0,,,,214.078894,0,0,214.078894,0,,,
367,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,PIRIDI,327.79566,0,,,,321.79566,6,5.665604,327.79566,0,,,
368,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,JAGANNADHAPURAM(N)BOBBI,860.362436,0,,,,860.362436,0,0,860.362436,0,,,
369,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,PATHABOBBILI (RURAL),662.875668,0,,,,662.875668,0,,662.875668,0,,,
370,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,MALLAMPETA,589,589,0,0,589,0,0,,,0,,,
371,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,GOLLAPALLE,723,723,0,0,723,0,0,,,0,,,
372,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,YEMBANAVALASA,145,145,0,0,145,0,0,,,0,,,
373,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,KARADA,653,653,0,0,653,0,0,,,0,,,
374,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,RANGARAYAPURAM,141,141,0,0,141,0,0,,,0,,,
375,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,PENTA,1579,1579,0,0,1579,0,0,,,0,,,
376,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,BURJAVALASANEAR M.VALSA,138,138,0,0,138,0,0,,,0,,,
377,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,GORLESEETHARAMPURAM,117,117,0,0,117,0,0,,,0,,,
378,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,PARADHI,838,826,12,20,838,0,0,,,0,,,
379,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,PARANNAVALASA,988,988,0,0,988,0,0,,,0,,,
380,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,GADELAVALASA,182,182,0,0,182,0,0,,,0,,,
381,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,JANUMALLUVALASA,161,161,0,0,161,0,0,,,0,,,
382,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,LATCHAYYAPETA,844,844,0,0,844,0,0,,,0,,,
383,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,SUBHADRA,923,854,69,116,923,0,0,,,0,,,
384,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,BARLI,1654,1591,63,106,1654,0,0,,,0,,,
385,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,NOOKALAVADA,335,335,0,,335,0,0,,,0,,,
386,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,BHAIRIPURAM,450,450,0,,450,0,0,,,0,,,
387,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,AMPAVILLI,715,715,0,,715,0,0,,,0,,,
388,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,VENGALARAYAPURAM,388,388,0,,388,0,0,,,0,,,
389,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,LINGAMVALASA,449,449,0,,449,0,0,,,0,,,
390,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,KALAVARAI AGRAHARAM,127,127,0,,127,0,0,,,0,,,
391,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,VAKADAVALASA,367,367,0,,367,0,0,,,0,,,
392,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,CHINTADA,526,526,0,,526,0,0,,,0,,,
393,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,PAKKI,264,264,0,0,264,0,0,,,0,,,
394,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,RAMUDUVALASA,338,333,5,9,338,0,0,,,0,,,
395,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,SIVADAVALASA,271,271,0,0,271,0,0,,,0,,,
396,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,KONDADEVUPALLE,357,357,0,0,357,0,0,,,0,,,
