GW Watershed Name,Iwm basin names,GW Village Name,iwm village names
VZM_NAG_KEDARIPURAM,VZM_NAGI_KEDARIPURAM-MB,SIVADA (NEAR GUJJUVAI),Sivada  (Near)  Gujjuvai
VZM_NAG_GUMMIDIGEDDA,VZM_NAG _GUMMIDIGEDDA-MB,SIVANNAPETA,Sivannapeta
VZM_NAG_VOTTIGEDDA,VZM_NAG _VOTTIGEDDA-MB,SOBBA,Sobba
VZM_NAG_GUMMIDIGEDDA,VZM_NAG _GUMMIDIGEDDA-MB,SOMIDAVALASA,Somidavalasa
VZM_NAG_VOTTIGEDDA,VZM_NAG _VOTTIGEDDA-MB,SRIRANGA RAJAPURAM,FOREST-343
VZM_NAG_VOTTIGEDDA,VZM_NAG _VOTTIGEDDA-MB,T.K.SEETHARAMAPURAM,FOREST-345
VZM_NAG_GUMMIDIGEDDA,VZM_NAG _GUMMIDIGEDDA-MB,TEKHARAKONDI,Tekharakhandi
VZM_NAG_VOTTIGEDDA,VZM_NAG _VOTTIGEDDA-MB,THIMURUVALASA,FOREST-332
VZM_NAG_VOTTIGEDDA,VZM_NAG _VOTTIGEDDA-MB,TIMITERU,Tatchidi (Tuttidi)
VZM_NAG_VOTTIGEDDA,VZM_NAG _VOTTIGEDDA-MB,TITTIRI,Tittiri
VZM_NAG_VOTTIGEDDA,VZM_NAG _VOTTIGEDDA-MB,TIYYALI,Tiyyali
VZM_NAG_VOTTIGEDDA,VZM_NAG _VOTTIGEDDA-MB,TULASI,Tulasi
VZM_NAG_KEDARIPURAM,VZM_NAGI_KEDARIPURAM-MB,UDAYAPURAM,Udayapuram
VZM_NAG_VOTTIGEDDA,VZM_NAG _VOTTIGEDDA-MB,UDDANGI,FOREST-342
VZM_NAG_KEDARIPURAM,VZM_NAGI_KEDARIPURAM-MB,URIDI,Uridi  @  Uridinivide
VZM_NAG_VOTTIGEDDA,VZM_NAG _VOTTIGEDDA-MB,VIZIARAMAPURAM(D.PETA),FOREST-343
VZM_NAG_VOTTIGEDDA,VZM_NAG _VOTTIGEDDA-MB,VOBBANGI,Vobbangi
VZM_NAG_VOTTIGEDDA,VZM_NAG _VOTTIGEDDA-MB,VOOSAKONDA,Voosakonda
VZM_NAG_VOTTIGEDDA,VZM_NAG _VOTTIGEDDA-MB,VOPPANGI,Voppangi
VZM_GOST_L.KOTA,VZM_GOST _L.KOTA-MB,AKKIVARAM,Bheemali
VZM_GOST_L.KOTA,VZM_GOST _L.KOTA-MB,ANAVARAM,Chanduluru
VZM_GOST_L.KOTA,VZM_GOST _L.KOTA-MB,BONANGI,Dasullapalem-1
VZM_GOST_L.KOTA,VZM_GOST _L.KOTA-MB,DONKADA,Gajapathinagarm
VZM_GOST_L.KOTA,VZM_GOST _L.KOTA-MB,GANTLAM,Gangubudi
VZM_GOST_L.KOTA,VZM_GOST _L.KOTA-MB,GOLLADI,Ganivada
VZM_GOST_L.KOTA,VZM_GOST _L.KOTA-MB,GOPALAKRISHNA R.PURAM,Goljam
VZM_GOST_L.KOTA,VZM_GOST _L.KOTA-MB,J.R.RAYAPURAM@KUNKUVANI,Kallampudi
VZM_GOST_L.KOTA,VZM_GOST _L.KOTA-MB,JONNADA,Dasullapalem-1
VZM_GOST_ALAMANDA,VZM_GOST _ALAMANDA-MB,KALLEPALLI,Kallepalle-1
VZM_GOST_L.KOTA,VZM_GOST _L.KOTA-MB,KAPUSOMPURAM,Khasapeta
VZM_GOST_L.KOTA,VZM_GOST _L.KOTA-MB,KAVULAVADA,Kithannapeta
VZM_GOST_L.KOTA,VZM_GOST _L.KOTA-MB,KOTIPALLE,Kudduvalasa
VZM_GOST_L.KOTA,VZM_GOST _L.KOTA-MB,KOTYADA,Kotyada
VZM_GOST_L.KOTA,VZM_GOST _L.KOTA-MB,KRISHNAMAHANTIPURAM,Kurmavaram
VZM_GOST_ALAMANDA,VZM_GOST _ALAMANDA-MB,LATCHAMPETA,Latchampeta
VZM_GOST_L.KOTA,VZM_GOST _L.KOTA-MB,MOKALAPADU,Lakkavarapu Kota Talari
VZM_GOST_L.KOTA,VZM_GOST _L.KOTA-MB,P.VENKAMPETA,Lakkavarapukota Seetharampuram
VZM_GOST_L.KOTA,VZM_GOST _L.KOTA-MB,PALTHERU,Lakkavarapukota-1
VZM_GOST_L.KOTA,VZM_GOST _L.KOTA-MB,PEDAVEMALI,Malliveedu-2
VZM_GOST_L.KOTA,VZM_GOST _L.KOTA-MB,PINAPENKI,Marlapalle-1
VZM_GOST_L.KOTA,VZM_GOST _L.KOTA-MB,POTHANAPALLE,Narasampeta
VZM_GOST_L.KOTA,VZM_GOST _L.KOTA-MB,PUDIVALASA,Neelakantapuram-3
VZM_GOST_ALAMANDA,VZM_GOST _ALAMANDA-MB,REGA,Nidigattu
VZM_GOST_L.KOTA,VZM_GOST _L.KOTA-MB,REJERU,Pothampeta
VZM_GOST_L.KOTA,VZM_GOST _L.KOTA-MB,S. KOTATALARI,Rangapuram-7
VZM_GOST_L.KOTA,VZM_GOST _L.KOTA-MB,SANTAGAVARAMPETA,Rangarayapuram Agraharam
VZM_GOST_ALAMANDA,VZM_GOST _ALAMANDA-MB,SREERAMPURAM,Sreerampuram
VZM_GOST_L.KOTA,VZM_GOST _L.KOTA-MB,SRUNGAVARAPUKOTA,Rega-1
VZM_GOST_L.KOTA,VZM_GOST _L.KOTA-MB,USIRI,Relligavirammapeta
VZM_GOST_L.KOTA,VZM_GOST _L.KOTA-MB,VADADA,Venkannapalem-2
VZM_GOST_L.KOTA,VZM_GOST _L.KOTA-MB,VEERABHADRAPETA,Veerabhadrapeta
VZM_NAG_SVMK_GOMUKHI,VZM_NAG_SVMK _GOMUKHI-MB,ANASABHADRA,Anasabhadra
VZM_NAG_SVMK_GOMUKHI,VZM_NAG_SVMK _GOMUKHI-MB,BANGARUVALASA,Bangaruvalasa
VZM_NAG_SVMK_BODURUGEDDA,VZM_NAG_SVMK _BODURUGEDDA-MB,BANTUMAKKUVA,Bantumakkuva
VZM_NAG_SVMK_GOMUKHI,VZM_NAG_SVMK _GOMUKHI-MB,BATTIVALASA,Battivalasa
VZM_NAG_SVMK_GOMUKHI,VZM_NAG_SVMK _GOMUKHI-MB,BELUGONDA,Belugonda
VZM_NAG_SVMK_ANTIPETA,VZM_NAG_SVMK _ANTIPETA-MB,CHANDRAYYAPETA,Chandrayyapeta
VZM_NAG_SVMK_ANTIPETA,VZM_NAG_SVMK _ANTIPETA-MB,CHAPPABUTCHAMPETA,Chappabutcham Peta
VZM_NAG_SVMK_BODURUGEDDA,VZM_NAG_SVMK _BODURUGEDDA-MB,CHEMUDU,Chemudu
VZM_NAG_SVMK_GOMUKHI,VZM_NAG_SVMK _GOMUKHI-MB,CHINAMRAJUVALASA,Chinamrajuvalasa
VZM_NAG_SVMK_GOMUKHI,VZM_NAG_SVMK _GOMUKHI-MB,DABBAGADDA,Dabbagadda
VZM_NAG_SVMK_GOMUKHI,VZM_NAG_SVMK _GOMUKHI-MB,DONKALAKOTHAPATNAM,FOREST-371
VZM_NAG_SVMK_BODURUGEDDA,VZM_NAG_SVMK _BODURUGEDDA-MB,DULIBHADRA,Alagaruvu
VZM_NAG_SVMK_BODURUGEDDA,VZM_NAG_SVMK _BODURUGEDDA-MB,GANJAIBHADRA,Biramasi
VZM_NAG_SVMK_GOMUKHI,VZM_NAG_SVMK _GOMUKHI-MB,GOCHEKKA,Duggeru
VZM_NAG_SVMK_GOMUKHI,VZM_NAG_SVMK _GOMUKHI-MB,GOPALAPURAM,Gopalapuram-12
VZM_NAG_SVMK_SEETHANAGARAM,VZM_NAG_SVMK _SEETHANAGARAM-MB,GOWRIPURAM,Guntabhadra
VZM_NAG_SVMK_GOMUKHI,VZM_NAG_SVMK _GOMUKHI-MB,JAGGUDORAVALASA,Mulavalasa
VZM_NAG_SVMK_BODURUGEDDA,VZM_NAG_SVMK _BODURUGEDDA-MB,JILLEDUVALASA,Nandakottula Ghasila
VZM_NAG_SVMK_ANTIPETA,VZM_NAG_SVMK _ANTIPETA-MB,KANNAMPETA,Kannampeta-1
VZM_NAG_SVMK_ANTIPETA,VZM_NAG_SVMK _ANTIPETA-MB,KASIPATNAM,Kasipatnam
VZM_NAG_SVMK_GOMUKHI,VZM_NAG_SVMK _GOMUKHI-MB,KAVIRIPALLE,Khaviripalle
VZM_NAG_SVMK_GOMUKHI,VZM_NAG_SVMK _GOMUKHI-MB,KHAVIRIVALASA,Khavirivalasa
VZM_NAG_SVMK_GOMUKHI,VZM_NAG_SVMK _GOMUKHI-MB,KONA,Kona-3
VZM_NAG_SVMK_GOMUKHI,VZM_NAG_SVMK _GOMUKHI-MB,KONDABUTCHAMPETA,Kondabutcham Peta
VZM_NAG_SVMK_GOMUKHI,VZM_NAG_SVMK _GOMUKHI-MB,KONDAPALLIVALASA,Kondapallivalasa
VZM_NAG_SVMK_ANTIPETA,VZM_NAG_SVMK _ANTIPETA-MB,KONDAREJERU,Kondarejeru
VZM_NAG_SVMK_ANTIPETA,VZM_NAG_SVMK _ANTIPETA-MB,KOYYANAPETA,Koyyanapeta
VZM_NAG_SVMK_GOMUKHI,VZM_NAG_SVMK _GOMUKHI-MB,LOVARKHANDI,Lovarkhandi
VZM_NAG_SVMK_BODURUGEDDA,VZM_NAG_SVMK _BODURUGEDDA-MB,MAKKUVA,Makkuva-1
VZM_NAG_SVMK_GOMUKHI,VZM_NAG_SVMK _GOMUKHI-MB,MARKONDAPUTTI,Markondaputti-1
VZM_NAG_SVMK_GOMUKHI,VZM_NAG_SVMK _GOMUKHI-MB,MENDANGI,Mendangi
VZM_NAG_SVMK_ANTIPETA,VZM_NAG_SVMK _ANTIPETA-MB,MUKAVALASA,Mukavalasa
VZM_NAG_SVMK_ANTIPETA,VZM_NAG_SVMK _ANTIPETA-MB,MULAKKAYAVALASA,Mulakkayavalasa
VZM_NAG_SVMK_BODURUGEDDA,VZM_NAG_SVMK _BODURUGEDDA-MB,N.R.C. RAJUPURAM,Narayanarama Chan Draraju Puram
VZM_NAG_SVMK_GOMUKHI,VZM_NAG_SVMK _GOMUKHI-MB,NAGULLADABBAGADDA,Nagulladabba Gadda
VZM_NAG_SVMK_GOMUKHI,VZM_NAG_SVMK _GOMUKHI-MB,NANDA,Nanda
VZM_NAG_SVMK_GOMUKHI,VZM_NAG_SVMK _GOMUKHI-MB,PANASABHADRA,Panasabhadra-1
VZM_NAG_SVMK_ANTIPETA,VZM_NAG_SVMK _ANTIPETA-MB,PAPAYYAVALASA,Papayyavalasa
VZM_NAG_SVMK_ANTIPETA,VZM_NAG_SVMK _ANTIPETA-MB,PAYAKAPADU,Payakapadu
VZM_NAG_SVMK_GOMUKHI,VZM_NAG_SVMK _GOMUKHI-MB,PEDAGHASILA,Pedaghasila
VZM_NAG_SVMK_GOMUKHI,VZM_NAG_SVMK _GOMUKHI-MB,PEDAVOOTAGADDA,Pedavootagadda
VZM_NAG_SVMK_GOMUKHI,VZM_NAG_SVMK _GOMUKHI-MB,PEETALAVALASA,Peetalavalasa
VZM_NAG_SVMK_GOMUKHI,VZM_NAG_SVMK _GOMUKHI-MB,SAMBARA,Sambara
VZM_NAG_SVMK_GOMUKHI,VZM_NAG_SVMK _GOMUKHI-MB,SANYASIRAJUPURAM@MARIPI,Sanyasirajupuram  @  Maripivalasa
VZM_NAG_SVMK_GOMUKHI,VZM_NAG_SVMK _GOMUKHI-MB,SARAIVALASA,Saraivalasa
VZM_NAG_SVMK_GOMUKHI,VZM_NAG_SVMK _GOMUKHI-MB,SEEBILLIPEDAVALASA,Seebillipedavalasa
VZM_NAG_SVMK_GOMUKHI,VZM_NAG_SVMK _GOMUKHI-MB,SURAPADU @ KANJUPAKA,Santeswaram
VZM_NAG_SVMK_GOMUKHI,VZM_NAG_SVMK _GOMUKHI-MB,TADANGIVALASA,Singamdoravalasa
VZM_NAG_SVMK_ANTIPETA,VZM_NAG_SVMK _ANTIPETA-MB,THAMARAKHANDI,Sirlam
VZM_NAG_SVMK_GOMUKHI,VZM_NAG_SVMK _GOMUKHI-MB,THONAM,Thotavalasa
VZM_NAG_SVMK_GOMUKHI,VZM_NAG_SVMK _GOMUKHI-MB,THOTAVALASA,Turumamidi-1
VZM_NAG_SVMK_GOMUKHI,VZM_NAG_SVMK _GOMUKHI-MB,TONKI,Vijayarampuram
VZM_NAG_SVMK_ANTIPETA,VZM_NAG_SVMK _ANTIPETA-MB,VENKAMPETA,Venkampeta-2
VZM_NAG_SVMK_GOMUKHI,VZM_NAG_SVMK _GOMUKHI-MB,YERRASAMANTHULAVALASA,Yerrasamanthula Valasa
VZM_CMP_Eduvampulagedda,VZM_CMP_EDUVAMPULAGEDDA-MB,AMARAYAVALASA,Amarayavalasa
VZM_CMP_PEDDAGEDDA,VZM_NAG_VEG _PEDDAGEDDA-MB,ANANDAPURAM,Aguru-1
VZM_CMP_Eduvampulagedda,VZM_CMP_EDUVAMPULAGEDDA-MB,BHOJARAJAPURAM,Andra
VZM_CMP_PEDDAGEDDA,VZM_NAG_VEG _PEDDAGEDDA-MB,BURADAPETA,Badevalasa-1
VZM_CMP_Eduvampulagedda,VZM_CMP_EDUVAMPULAGEDDA-MB,BUSAYAVALASA,Butchirajupeta
VZM_CMP_Eduvampulagedda,VZM_CMP_EDUVAMPULAGEDDA-MB,CHERAKUPALLE,Challapeta
VZM_CMP_PEDDAGEDDA,VZM_NAG_VEG _PEDDAGEDDA-MB,CHINTHALAPETA,Chinamedapalle
VZM_CMP_Eduvampulagedda,VZM_CMP_EDUVAMPULAGEDDA-MB,CHOWDANTIVALASA,Chintalavalasa-1
VZM_CMP_PEDDAGEDDA,VZM_NAG_VEG _PEDDAGEDDA-MB,DHARMAPURI,Gajamguddivalasa
VZM_CMP_Eduvampulagedda,VZM_CMP_EDUVAMPULAGEDDA-MB,G.PALAVALASA@T.V.P.VALA,Gurlatammaraju Peta
VZM_CMP_PEDDAGEDDA,VZM_NAG_VEG _PEDDAGEDDA-MB,GAJULAREGA,Gurramma Valasa
VZM_CMP_PEDDAGEDDA,VZM_NAG_VEG _PEDDAGEDDA-MB,JAMMU NARAYANAPURAM,Iddanavalasa
VZM_CMP_PEDDAGEDDA,VZM_NAG_VEG _PEDDAGEDDA-MB,KANAPAKA,Ippalavalasa-1
VZM_CMP_Eduvampulagedda,VZM_CMP_EDUVAMPULAGEDDA-MB,KHAILAM,Khailam
VZM_CMP_Eduvampulagedda,VZM_CMP_EDUVAMPULAGEDDA-MB,KOMATIPALLE,Jakkuva
VZM_CMP_Eduvampulagedda,VZM_CMP_EDUVAMPULAGEDDA-MB,KONDAPALAVALASA,Jayathi
VZM_CMP_Eduvampulagedda,VZM_CMP_EDUVAMPULAGEDDA-MB,KORAPA,Kompangi
VZM_CMP_Eduvampulagedda,VZM_CMP_EDUVAMPULAGEDDA-MB,KORAPA KOTHAVALASA,Kondalingalavalasa
VZM_CMP_Eduvampulagedda,VZM_CMP_EDUVAMPULAGEDDA-MB,KORAPUKRISHNAPURAM,Kuneru-1
VZM_CMP_PEDDAGEDDA,VZM_NAG_VEG _PEDDAGEDDA-MB,KUKALAMETTA LAKSHMIPURA,Kuntinavalasa
VZM_CMP_Eduvampulagedda,VZM_CMP_EDUVAMPULAGEDDA-MB,LINGARAJAPURAM,Lothugedda-1
VZM_CMP_Eduvampulagedda,VZM_CMP_EDUVAMPULAGEDDA-MB,MAMIDIVALASA,Meesalapeta
VZM_CMP_Eduvampulagedda,VZM_CMP_EDUVAMPULAGEDDA-MB,MARADAM,Mentada-1
VZM_CMP_Eduvampulagedda,VZM_CMP_EDUVAMPULAGEDDA-MB,MARRIVALASA,Mirthivalasa-3
VZM_CMP_Eduvampulagedda,VZM_CMP_EDUVAMPULAGEDDA-MB,MULACHELAGAM,Nikkalavalasa
VZM_CMP_Eduvampulagedda,VZM_CMP_EDUVAMPULAGEDDA-MB,NEELAKANTA RAJAPURAM,Pedachamalapalle
VZM_CMP_Eduvampulagedda,VZM_CMP_EDUVAMPULAGEDDA-MB,PACHALAVALASA,Pedamedapalle
VZM_CMP_Eduvampulagedda,VZM_CMP_EDUVAMPULAGEDDA-MB,PAPPALA LINGALAVALASA,Pittada
VZM_CMP_Eduvampulagedda,VZM_CMP_EDUVAMPULAGEDDA-MB,PEDACHELAGAM,Poram-1
VZM_CMP_Eduvampulagedda,VZM_CMP_EDUVAMPULAGEDDA-MB,S. BURJAVALASA,Poramlova
VZM_CMP_Eduvampulagedda,VZM_CMP_EDUVAMPULAGEDDA-MB,S.CHINTALAVALASA,Puligummi-3
VZM_CMP_Eduvampulagedda,VZM_CMP_EDUVAMPULAGEDDA-MB,SHIKARUGANJI,Rabanda
VZM_CMP_Eduvampulagedda,VZM_CMP_EDUVAMPULAGEDDA-MB,TADENDORAVALASA,Seelavalasa
VZM_CMP_PEDDAGEDDA,VZM_NAG_VEG _PEDDAGEDDA-MB,TEKKALI,Thimuruvalasa
VZM_CMP_Eduvampulagedda,VZM_CMP_EDUVAMPULAGEDDA-MB,V. KRISHNAPURAM,Uddangi
VZM_CMP_PEDDAGEDDA,VZM_NAG_VEG _PEDDAGEDDA-MB,VENUGOPALAPURAM,Vankasomidi
VZM_CMP_Eduvampulagedda,VZM_CMP_EDUVAMPULAGEDDA-MB,VINDHYAVASI,Vonija
VZM_NAG_VEG_THERLAM,VZM_NAG_VEG _THERLAM-MB,BHEEMAVARAM,Bheemavaram-13
VZM_CHAMPAVATI,VZM_CMP _GADIGEDDA-MB,BORRAVANIPALEM,Badam-1
VZM_CHAMPAVATI,VZM_CMP _GADIGEDDA-MB,CHINABATTIVALASA,Bhagirathipuram Agraharam
VZM_CHAMPAVATI,VZM_CMP _GADIGEDDA-MB,CHINTHAPALLIPETA,Bhyripuram-2
VZM_CHAMPAVATI,VZM_CMP _GADIGEDDA-MB,CHITTAYYAVALASA,Billalavalasa
VZM_CHAMPAVATI,VZM_CMP _GADIGEDDA-MB,CHODAVARAM,Budarayavalasa
VZM_CHAMPAVATI,VZM_CMP _GADIGEDDA-MB,DUVVAM,Chellapuram
VZM_CHAMPAVATI,VZM_CMP _GADIGEDDA-MB,DWARAPUREDDIPALEM,Dasumanthapuram-1
VZM_CMP_Eduvampulagedda,VZM_CMP_EDUVAMPULAGEDDA-MB,GARIVIDI (URBAN),Garbham-1
VZM_CMP_Eduvampulagedda,VZM_CMP_EDUVAMPULAGEDDA-MB,GEDDAPUVALASA,Garugubilli-3
VZM_NAG_VEG_THERLAM,VZM_NAG_VEG _THERLAM-MB,GOLLALAVALASA,Gathada  @  Sriran Garaja Puram
VZM_CMP_Eduvampulagedda,VZM_CMP_EDUVAMPULAGEDDA-MB,KONDA LAKSHMIPURAM,Gollalavalasa-1
VZM_CHAMPAVATI,VZM_CMP _GADIGEDDA-MB,KONISA,Gopannavalasa
VZM_CHAMPAVATI,VZM_CMP _GADIGEDDA-MB,KOPPERLA,Gottipalle-3
VZM_CHAMPAVATI,VZM_CMP _GADIGEDDA-MB,KOTHABAGGAM,Ippalavalasa-2
VZM_CMP_Eduvampulagedda,VZM_CMP_EDUVAMPULAGEDDA-MB,KUMARAM,Kondalaveru
VZM_CHAMPAVATI,VZM_CMP _GADIGEDDA-MB,KUMILI,Korlam-2
VZM_CHAMPAVATI,VZM_CMP _GADIGEDDA-MB,LOVA JAGANNADHAPURAM,Kothakarra
VZM_CHAMPAVATI,VZM_CMP _GADIGEDDA-MB,NADIPALLE,Kunchigumadam
VZM_CHAMPAVATI,VZM_CMP _GADIGEDDA-MB,PASUPAM,Marrivalasa-7
VZM_CHAMPAVATI,VZM_CMP _GADIGEDDA-MB,PATRUVADA,Merakamudidam-1
VZM_CHAMPAVATI,VZM_CMP _GADIGEDDA-MB,PEDABATTIVALASA,Potteduvalasa
VZM_CHAMPAVATI,VZM_CMP _GADIGEDDA-MB,PENUBARTHI,Puligummi-2
VZM_CHAMPAVATI,VZM_CMP _GADIGEDDA-MB,PERAPURAM,Puthikavalasa-1
VZM_NAG_VEG_THERLAM,VZM_NAG_VEG _THERLAM-MB,POTTEDUVALASA,Sathamvalasa
VZM_NAG_VEG_THERLAM,VZM_NAG_VEG _THERLAM-MB,PULIGUMMI,Singavaram-7
VZM_CHAMPAVATI,VZM_CMP _GADIGEDDA-MB,PUSAPATIPALEM,Somalingapuram-1
VZM_CHAMPAVATI,VZM_CMP _GADIGEDDA-MB,PUSAPATIREGA,Vasudevapuram-3
VZM_NAG_VEG_THERLAM,VZM_NAG_VEG _THERLAM-MB,RACHAGUMADAM,Rachagumadam
VZM_NAG_VEG_THERLAM,VZM_NAG_VEG _THERLAM-MB,RAVIVALASA(NEAR MUDIDAM,Ravivalasa  (Near)  Mudidam
VZM_CHAMPAVATI,VZM_CMP _GADIGEDDA-MB,RELLIVALASA,Vishwanadha Puram
VZM_CHAMPAVATI,VZM_CMP _GADIGEDDA-MB,SERIPETA,Vootapalle
VZM_NAG_VEG_THERLAM,VZM_NAG_VEG _THERLAM-MB,SIRIDEVIPURAM,Siridevipuram
VZM_NAG_VEG_THERLAM,VZM_NAG_VEG _THERLAM-MB,SYAMAYAVALASA,Syamayavalasa
VZM_CMP_Eduvampulagedda,VZM_CMP_EDUVAMPULAGEDDA-MB,THATIGUDA,Yadiki-2
VZM_CHAMPAVATI,VZM_CMP _GADIGEDDA-MB,THONDRANGI,Merakamudidam-1
VZM_NAG_VEG_THERLAM,VZM_NAG_VEG _THERLAM-MB,UTTARAVILLI,Uttaravilli
