,,,,Command Area,,,,,,,Non-Command Area,,,,,,,Poor GW quality area,,,,,,
,,,,Irrigated,,,,,,,Irrigated,,,,,,,Irrigated,,,,,,
S.No,Watershed code,Watershed Name, Village Name,DW,DW PS,BW,STW,MTW,DTW,FP,DW,DW PS,BW,STW,MTW,DTW,FP,DW,DW PS,BW,STW,MTW,DTW,FP
176,02 - F -  06 - 08,VZM_NAG_SVMK_ANTIPETA,ANTIPETA,16,12,0,3,0,0,0,0,0,0,0,0,0,0,,,,,,,
177,02 - F -  06 - 08,VZM_NAG_SVMK_ANTIPETA,RAMAVARAM,12,1,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,
178,02 - F -  06 - 08,VZM_NAG_SVMK_ANTIPETA,PANUKUVALASA (NEAR ARAS,0,0,0,0,0,0,0,0,6,0,0,0,0,0,,,,,,,
179,02 - F -  06 - 08,VZM_NAG_SVMK_ANTIPETA,SIVARAMPURAM,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,,,,,,
180,02 - F -  06 - 08,VZM_NAG_SVMK_ANTIPETA,BADEVALASA @ LT.VALASA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,
181,02 - F -  06 - 08,VZM_NAG_SVMK_ANTIPETA,CHELLIMPETA,0,0,0,0,0,0,0,4,17,0,4,0,0,0,,,,,,,
182,02 - F -  06 - 08,VZM_NAG_SVMK_ANTIPETA,NIMMALAPADU,0,0,0,0,0,0,0,0,7,0,0,0,0,0,,,,,,,
183,02 - F -  06 - 08,VZM_NAG_SVMK_ANTIPETA,CHITRAKOTA BODDAVALASA,0,0,0,0,0,0,0,0,1,0,5,0,0,0,,,,,,,
184,02 - F -  06 - 08,VZM_NAG_SVMK_ANTIPETA,CHINANKALAM,0,0,0,0,0,0,0,15,13,0,0,0,0,0,,,,,,,
185,02 - F -  06 - 08,VZM_NAG_SVMK_ANTIPETA,BURJA,0,0,0,0,0,0,0,0,0,0,116,0,0,23,,,,,,,
186,02 - F -  06 - 08,VZM_NAG_SVMK_ANTIPETA,DAYANIDHIPURAM,0,0,0,0,0,0,0,2,2,0,14,0,0,14,,,,,,,
187,02 - F -  06 - 08,VZM_NAG_SVMK_ANTIPETA,JANTHIRAYAPURAM,0,0,0,0,0,0,0,0,0,0,12,0,0,7,,,,,,,
188,02 -  F - 06 - 05,VZM_NAG_SVMK_BODURUGEDDA,SINGAMDORAVALASA,0,0,0,10,0,0,0,0,0,0,0,0,0,0,,,,,,,
189,02 -  F - 06 - 05,VZM_NAG_SVMK_BODURUGEDDA,SANTESWARAM,3,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
190,02 -  F - 06 - 05,VZM_NAG_SVMK_BODURUGEDDA,TURUMAMIDI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
191,02 -  F - 06 - 05,VZM_NAG_SVMK_BODURUGEDDA,N.R.C. RAJUPURAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
192,02 -  F - 06 - 05,VZM_NAG_SVMK_BODURUGEDDA,MAKKUVA,5,40,0,8,0,0,0,0,0,0,0,0,0,0,,,,,,,
193,02 -  F - 06 - 05,VZM_NAG_SVMK_BODURUGEDDA,BANTUMAKKUVA,0,6,0,8,0,0,0,0,0,0,0,0,0,0,,,,,,,
194,02 -  F - 06 - 05,VZM_NAG_SVMK_BODURUGEDDA,CHEMUDU,0,1,0,8,0,0,0,0,0,0,0,0,0,0,,,,,,,
195,02 -  F - 06 - 05,VZM_NAG_SVMK_BODURUGEDDA,GANJAIBHADRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
196,02 -  F - 06 - 05,VZM_NAG_SVMK_BODURUGEDDA,JILLEDUVALASA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
197,02 -  F - 06 - 05,VZM_NAG_SVMK_BODURUGEDDA,DULIBHADRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
198,02 -  F - 06 - 05,VZM_NAG_SVMK_BODURUGEDDA,DIGUVASEMBI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
199,02 -  F - 06 - 05,VZM_NAG_SVMK_BODURUGEDDA,SARIKI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
200,02 -  F - 06 - 05,VZM_NAG_SVMK_BODURUGEDDA,MOKHASADANDIGAM,0,0,0,0,0,0,0,0,4,0,18,0,0,0,,,,,,,
201,02 -  F - 06 - 05,VZM_NAG_SVMK_BODURUGEDDA,MARIPALLE,0,0,0,0,0,0,0,0,3,0,68,0,0,0,,,,,,,
202,02 -  F - 06 - 05,VZM_NAG_SVMK_BODURUGEDDA,MOKHASAMAMIDIPALLE,0,0,0,0,0,0,0,0,2,0,114,0,0,0,,,,,,,
203,02 -  F - 06 - 05,VZM_NAG_SVMK_BODURUGEDDA,PANDIRIMAMIDIVALASA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
204,02 -  F - 06 - 05,VZM_NAG_SVMK_BODURUGEDDA,ANNAMARAJUVALASA,0,0,0,0,0,0,0,0,0,0,9,0,0,0,,,,,,,
205,02 -  F - 06 - 05,VZM_NAG_SVMK_BODURUGEDDA,KUDDADIVALASA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
206,02 -  F - 06 - 05,VZM_NAG_SVMK_BODURUGEDDA,LAXMIPURAM,0,0,0,0,0,0,0,0,2,0,6,0,0,0,,,,,,,
207,02 -  F - 06 - 05,VZM_NAG_SVMK_BODURUGEDDA,CHEMIDIPATIPOLAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
208,02 -  F - 06 - 05,VZM_NAG_SVMK_BODURUGEDDA,EDULADANDIGAM,0,0,0,0,0,0,0,0,2,0,7,0,0,0,,,,,,,
209,02 -  F - 06 - 05,VZM_NAG_SVMK_BODURUGEDDA,ANTIVALASA,0,0,0,0,0,0,0,0,0,0,3,0,0,0,,,,,,,
210,02 -  F - 06 - 05,VZM_NAG_SVMK_BODURUGEDDA,DATTIVALASA,0,0,0,0,0,0,0,0,0,0,9,0,0,0,,,,,,,
211,02 -  F - 06 - 05,VZM_NAG_SVMK_BODURUGEDDA,GURRAPUVALASA,0,0,0,0,0,0,0,0,2,0,8,0,0,0,,,,,,,
212,02 -  F - 06 - 05,VZM_NAG_SVMK_BODURUGEDDA,MULAKKAYAVALASA,0,0,0,0,0,0,0,0,0,0,10,0,0,0,,,,,,,
213,02 -  F - 06 - 05,VZM_NAG_SVMK_BODURUGEDDA,KURUKUTTI,,0,0,0,0,0,0,0,5,0,22,0,0,0,,,,,,,
214,02 -  F - 06 - 05,VZM_NAG_SVMK_BODURUGEDDA,TUPAKIVALASA,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
215,02 -  F - 06 - 05,VZM_NAG_SVMK_BODURUGEDDA,GADILAVALASA,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
216,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,ALAGARUVU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
217,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,MULAVALASA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
218,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,DUGGERU,0,0,0,4,0,0,0,0,0,0,0,0,0,0,,,,,,,
219,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,GUNTABHADRA,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,
220,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,PANASABHADRA,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,
221,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,YERRASAMANTHULAVALASA,0,0,0,9,0,0,0,0,0,0,0,0,0,0,,,,,,,
222,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,PEDAVOOTAGADDA,0,0,0,7,0,0,0,0,0,0,0,0,0,0,,,,,,,
223,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,NANDA,0,0,0,11,0,0,0,0,0,0,0,0,0,0,,,,,,,
224,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,SEEBILLIPEDAVALASA,2,10,0,54,0,0,0,0,0,0,0,0,0,0,,,,,,,
225,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,KHAVIRIVALASA,0,1,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,
226,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,PEDAGHASILA,1,5,0,22,0,0,0,0,0,0,0,0,0,0,,,,,,,
227,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,MARKONDAPUTTI,1,2,0,54,0,0,0,0,0,0,0,0,0,0,,,,,,,
228,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,SARAIVALASA,2,8,0,5,0,0,0,0,0,0,0,0,0,0,,,,,,,
229,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,NAGULLADABBAGADDA,2,7,0,7,0,0,0,0,0,0,0,0,0,0,,,,,,,
230,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,ANASABHADRA,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
231,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,VIJAYARAMPURAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
232,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,LOVARKHANDI,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
233,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,GOPALAPURAM,1,2,0,8,0,0,0,0,0,0,0,0,0,0,,,,,,,
234,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,DABBAGADDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
235,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,BANGARUVALASA,0,1,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,
236,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,PEETALAVALASA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
237,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,BATTIVALASA,0,0,0,8,0,0,0,0,0,0,0,0,0,0,,,,,,,
238,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,KONDAPALLIVALASA,0,0,0,9,0,0,0,0,0,0,0,0,0,0,,,,,,,
239,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,SAMBARA,0,0,0,49,0,0,0,0,0,0,0,0,0,0,,,,,,,
240,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,THOTAVALASA,0,0,0,7,0,0,0,0,0,0,0,0,0,0,,,,,,,
241,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,SANYASIRAJUPURAM@MARIPI,0,0,0,8,0,0,0,0,0,0,0,0,0,0,,,,,,,
242,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,KAVIRIPALLE,0,1,0,10,0,0,0,0,0,0,0,0,0,0,,,,,,,
243,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,CHINAMRAJUVALASA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
244,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,KONDABUTCHAMPETA,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,
245,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,KONA,2,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
246,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,SURAPADU @ KANJUPAKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
247,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,JAGGUDORAVALASA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
248,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,THONAM,0,0,0,69,0,0,0,0,0,0,0,0,0,0,,,,,,,
249,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,BELUGONDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
250,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,MENDANGI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
251,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,BIRAMASI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
252,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,NANDAKOTTULAGHASILA,0,0,0,0,0,0,0,0,2,0,4,0,0,0,,,,,,,
253,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,VENKATANISSANKAPURAM,0,0,0,0,0,0,0,0,2,0,11,0,0,0,,,,,,,
254,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,GOCHEKKA,0,0,0,0,0,0,0,2,12,0,12,0,0,0,,,,,,,
255,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,DONKALAKOTHAPATNAM,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,
256,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,TONKI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
257,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,TADANGIVALASA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
258,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,SIRIVARA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
259,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,POYIMALA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
260,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,BANDAPAI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
261,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,GUNJARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
262,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,CHINTAMALA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
263,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,MASIKA CHINTALA VALASA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
264,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,KODAMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
265,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,CHORA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
266,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,MUDANGI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
267,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,CHINA VOOTAGEDDA,0,0,0,0,0,0,0,0,0,0,20,0,0,0,,,,,,,
268,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,THUNDA,0,0,0,0,0,0,0,0,0,0,19,0,0,0,,,,,,,
269,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,MAIPALLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
270,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,PAGULA CHENNURU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
271,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,DOLIYAMBA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
272,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,SOLIPIGUDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
273,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,PATTUCHENNVRU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
274,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,LOLINGABHADRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
275,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,YEGUVAMENDANGI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
276,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,DONKALA VELAGAVALASA,0,0,0,0,0,0,0,0,0,0,3,0,0,0,,,,,,,
277,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,PANASALA VALASA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
278,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,MAVUDI,0,0,0,0,0,0,0,0,0,0,42,0,0,0,,,,,,,
279,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,KOTTUPARUVU,0,0,0,0,0,0,0,0,0,0,42,0,0,0,,,,,,,
280,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,DIGUVAMENDANGI,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,
281,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,NIMMALAPADU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
282,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,KEERAPADU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
283,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,SIKHAPARUVU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
284,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,BARNAGUDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
285,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,MUDAKARU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
286,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,KOTIYA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
287,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,YEGUVASEMBI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
288,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,KUDAKARU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
289,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,TEENUSAMANTHAVALASA,0,0,0,0,0,0,0,0,0,0,6,0,0,0,,,,,,,
290,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,BUTALAKARRIVALASA,0,0,0,0,0,0,0,0,0,0,11,0,0,0,,,,,,,
291,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,KANDULAPADAM,0,0,0,0,0,0,0,0,0,0,44,0,0,0,,,,,,,
292,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,MUCHERLAVALASA,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,,,,,,
293,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,PEDDIMPETA,0,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
294,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,POLINAIDUVALASA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
295,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,PEDDURU,15,110,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
296,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,RAOPALLE,4,14,0,9,0,0,0,0,0,0,0,0,0,0,,,,,,,
297,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,KOTHAPALLE,1,12,0,40,0,0,0,0,0,0,0,0,0,0,,,,,,,
298,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,SIRLAM,1,12,0,29,0,0,0,0,0,0,0,0,0,0,,,,,,,
299,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,KOTHAVALASA,0,0,0,63,0,0,0,0,0,0,0,0,0,0,,,,,,,
300,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,GEDDALUPPI,0,0,0,25,0,0,13,0,0,0,0,0,0,0,,,,,,,
301,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,AJJADA,0,0,0,0,0,0,0,0,0,0,38,0,0,0,,,,,,,
302,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,MURAGADAM,0,0,0,0,0,0,0,0,0,0,58,0,0,0,,,,,,,
303,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,CHAKARAPALLI AGRAHARAM,0,0,0,0,0,0,0,0,0,0,36,0,0,0,,,,,,,
304,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,GOWRIPURAM,0,0,0,0,0,0,0,0,0,0,24,0,0,0,,,,,,,
305,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,ULLIBHADRA,0,0,0,0,0,0,0,2,15,0,2,0,0,0,,,,,,,
306,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,SEETHARAMPURAM,0,0,0,0,0,0,0,1,8,0,0,0,0,0,,,,,,,
307,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,KONKADIVARAM,0,0,0,0,0,0,0,3,30,0,0,0,0,0,,,,,,,
308,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,SIVAAMPURAM(NEAR D.VALA,0,0,0,0,0,0,0,1,8,0,0,0,0,0,,,,,,,
309,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,DALAIVALASA,0,0,0,0,0,0,0,6,32,0,0,0,0,0,,,,,,,
310,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,GOTTIVALASA,0,0,0,0,0,0,0,10,38,0,13,0,0,0,,,,,,,
311,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,HIKKIMVALASA,0,0,0,0,0,0,0,3,18,0,0,0,0,0,,,,,,,
312,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,UDDAVOLU,0,0,0,0,0,0,0,3,35,0,0,0,0,0,,,,,,,
313,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,CHINAGUDABA,0,0,0,0,0,0,0,6,30,0,0,0,0,0,,,,,,,
314,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,PEDAGUDABA,0,0,0,0,0,0,0,7,20,0,0,0,0,0,,,,,,,
315,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,RAYINDORAVALASA,0,0,0,0,0,0,0,4,0,0,0,0,0,0,,,,,,,
316,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,VALLARIGUDABA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,,,,,,
317,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,BURADA VENKATAPURAM,0,0,0,0,0,0,0,0,3,0,0,0,0,0,,,,,,,
318,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,GARUGUBILLI,0,0,0,0,0,0,0,9,40,0,0,0,0,0,,,,,,,
319,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,SIVARAMPURAM NEAR PEDDU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
320,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,SANGAMVALASA,0,0,0,0,0,0,0,8,30,0,18,0,0,0,,,,,,,
321,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,KORE,0,0,0,0,0,0,0,0,0,0,4,0,0,0,,,,,,,
322,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,APPANDORAVALASA,0,0,0,0,0,0,0,0,3,0,0,0,0,0,,,,,,,
323,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,GANGARAJAPURAM,0,0,0,0,0,0,0,0,7,0,3,0,0,0,,,,,,,
324,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,CHINABONDAPALLE,0,0,0,0,0,0,0,7,20,0,5,0,0,0,,,,,,,
325,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,NISSANKAPURAM,0,0,0,0,0,0,0,0,5,0,0,0,0,0,,,,,,,
326,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,GANGAPURAM,0,0,0,0,0,0,0,0,1,0,8,0,0,0,,,,,,,
327,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,KAVITIBHADRA,0,0,0,0,0,0,0,2,18,0,0,0,0,0,,,,,,,
328,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,DOGGAVANIMULAGA,0,0,0,0,0,0,0,0,4,0,0,0,0,0,,,,,,,
329,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,MULAGA,0,0,0,0,0,0,0,5,15,0,0,0,0,0,,,,,,,
330,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,CHALAMVALASA,0,0,0,0,0,0,0,0,6,0,0,0,0,0,,,,,,,
331,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,DOKISEELA,0,0,0,0,0,0,0,6,25,0,4,0,0,0,,,,,,,
332,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,BUDURUVADA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,
333,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,ADARU,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,,,,,,
334,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,LAKSHMIPURAM,0,0,0,0,0,0,0,0,3,0,0,0,0,0,,,,,,,
335,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,JAMADALA,0,0,0,0,0,0,0,5,40,0,0,0,0,0,,,,,,,
336,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,TALLABURIDI,0,0,0,0,0,0,0,2,20,0,0,0,0,0,,,,,,,
337,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,SUDIGAM,0,0,0,0,0,0,0,5,28,0,0,0,0,0,,,,,,,
338,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,PEDABONDAPALLE,0,0,0,0,0,0,0,31,120,0,4,0,0,0,,,,,,,
339,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,NARSIPURAM,0,0,0,0,0,0,0,15,80,0,0,0,0,0,,,,,,,
340,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,BALAGUDABA,0,0,0,0,0,0,0,18,50,0,6,0,0,0,,,,,,,
341,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,JAGANNADHARAJAPURAM,0,0,0,0,0,0,0,2,6,0,3,0,0,0,,,,,,,
342,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,VENKATARAIDUPETA,0,0,0,0,0,0,0,5,26,0,8,0,0,0,,,,,,,
