Sr.No,watershed code,gw watershed name,Village code,village name,Population [command area],Population [non command area],total Population,LPCD
1040,02 -  F -10 - 01,VZM_GOST_L.KOTA,016,JADDERU,,415,415,22825
1041,02 -  F -10 - 01,VZM_GOST_L.KOTA,017,DARAPARTHI,,2215,2215,121825
1042,02 -  F -10 - 01,VZM_GOST_L.KOTA,018,KURIDI,,3272,3272,179960
1043,02 -  F -10 - 01,VZM_GOST_L.KOTA,019,GUNAPADU,,219,219,12045
1044,02 -  F -10 - 01,VZM_GOST_L.KOTA,020,MOOLABODDAVARA,,1209,1209,66495
1045,02 -  F -10 - 01,VZM_GOST_L.KOTA,021,TENNUBODDAVARA,,1086,1086,59730
1046,02 -  F -10 - 01,VZM_GOST_L.KOTA,022,CHEEDIPALEM,,570,570,31350
1047,02 -  F -10 - 01,VZM_GOST_L.KOTA,023,MUSHIDIPALLE,,3070,3070,168850
1048,02 -  F -10 - 01,VZM_GOST_L.KOTA,032,CHINAKHANDEPALLE,,1599,1599,87945
1049,02 -  F -10 - 01,VZM_GOST_L.KOTA,033,KILTAMPALEM,,2174,2174,119570
1050,02 -  F -10 - 01,VZM_GOST_L.KOTA,034,VEMULAPALLE,,1989,1989,109395
1051,02 -  F -10 - 01,VZM_GOST_L.KOTA,035,DHARMAVARAM,,0,0,0
1052,02 -  F -10 - 01,VZM_GOST_L.KOTA,036,PEDAKHANDEPALLE,,0,0,0
1053,02 -  F -10 - 01,VZM_GOST_L.KOTA,037,JIRAYATHI MUKUNDAPURAM,,234,234,12870
1054,02 -  F -10 - 01,VZM_GOST_L.KOTA,038,JIRAYATHI KUMARAM,,1665,1665,91575
1055,02 -  F -10 - 01,VZM_GOST_L.KOTA,039,MARUPALLE,,2012,2012,110660
1056,02 -  F -10 - 01,VZM_GOST_L.KOTA,007,KRISHNAMAHANTIPURAM,,4413,4413,242715
1057,02 -  F -10 - 01,VZM_GOST_L.KOTA,010,KAPUSOMPURAM,,3209,3209,176495
1058,02 -  F -10 - 01,VZM_GOST_L.KOTA,011,SRUNGAVARAPUKOTA,,17,17,935
1059,02 -  F -10 - 01,VZM_GOST_L.KOTA,019,POTHANAPALLE,,968,968,53240
1060,02 -  F -10 - 01,VZM_GOST_L.KOTA,020,USIRI,,2822,2822,155210
1061,02 -  F -10 - 01,VZM_GOST_L.KOTA,021,S. KOTATALARI,,1062,1062,58410
1062,02 -  F -10 - 01,VZM_GOST_L.KOTA,025,SANTAGAVARAMPETA,,1610,1610,88550
1063,02 -  F -10 - 01,VZM_GOST_L.KOTA,027,PEDAVEMALI,,1649,1649,90695
1064,02 -  F -10 - 01,VZM_GOST_L.KOTA,028,GOLLADI,,3033,3033,166815
1065,02 -  F -10 - 01,VZM_GOST_L.KOTA,029,PALTHERU,,669,669,36795
1066,02 -  F -10 - 01,VZM_GOST_L.KOTA,030,ANAVARAM,,1754,1754,96470
1067,02 -  F -10 - 01,VZM_GOST_L.KOTA,031,PINAPENKI,,204,204,11220
1068,02 -  F -10 - 01,VZM_GOST_L.KOTA,032,J.R.RAYAPURAM@KUNKUVANI,,1315,1315,72325
1069,02 -  F -10 - 01,VZM_GOST_L.KOTA,001,BHOJARAJUPURAM,,1128,1128,62040
1070,02 -  F -10 - 01,VZM_GOST_L.KOTA,002,BUTCHAMPETA,,688,688,37840
1071,02 -  F -10 - 01,VZM_GOST_L.KOTA,004,GOPALAKRISHNA R.PURAM,,1515,1515,83325
1072,02 -  F -10 - 01,VZM_GOST_L.KOTA,005,P.VENKAMPETA,,2564,2564,141020
1073,02 -  F -10 - 01,VZM_GOST_L.KOTA,006,REJERU,,2184,2184,120120
1074,02 -  F -10 - 01,VZM_GOST_L.KOTA,012,VADADA,,1680,1680,92400
1075,02 -  F -10 - 01,VZM_GOST_L.KOTA,013,KOTIPALLE,,808,808,44440
1076,02 -  F -10 - 01,VZM_GOST_L.KOTA,014,PUDIVALASA,,311,311,17105
1077,02 -  F -10 - 01,VZM_GOST_L.KOTA,015,MUGADA,,1285,1285,70675
1078,02 -  F -10 - 01,VZM_GOST_L.KOTA,016,BADANGI,,1419,1419,78045
1079,02 -  F -10 - 01,VZM_GOST_L.KOTA,017,KAMANNAVALASA,,1370,1370,75350
1080,02 -  F -10 - 01,VZM_GOST_L.KOTA,018,AKULAKATTA,,375,375,20625
1081,02 -  F -10 - 01,VZM_GOST_L.KOTA,020,D.VENKAYYAPETA,,268,268,14740
1082,02 -  F -10 - 01,VZM_GOST_L.KOTA,021,KONDAPURAM,,1482,1482,81510
1083,02 - F - 10 - 04,VZM_GOST_POLIPALLI,015,VANTARAM,1520,,1520,83600
1084,02 - F - 10 - 04,VZM_GOST_POLIPALLI,016,GANGADA,3621,,3621,199155
1085,02 - F - 10 - 04,VZM_GOST_POLIPALLI,013,RANGASAIPURAM,4237,,4237,233035
1086,02 - F - 10 - 04,VZM_GOST_POLIPALLI,024,NARAMNNAIDUVALASA,,2916,2916,160380
1087,02 - F - 10 - 04,VZM_GOST_POLIPALLI,025,SRI RANGARAJAPURAM,,3158,3158,173690
1088,02 - F - 10 - 04,VZM_GOST_POLIPALLI,014,GALAVILLI,,2318,2318,127490
1089,02 - F - 10 - 04,VZM_GOST_POLIPALLI,025,BANKURUVALASA,,2398,2398,131890
1090,02 - F - 10 - 04,VZM_GOST_POLIPALLI,011,SYAMAYAVALASA,,1571,1571,86405
1091,02 - F - 10 - 04,VZM_GOST_POLIPALLI,012,UTTARAVILLI,,3486,3486,191730
1092,02 - F - 10 - 04,VZM_GOST_POLIPALLI,017,RAVIVALASA(NEAR MUDIDAM,,2772,2772,152460
1093,02 - F - 10 - 04,VZM_GOST_POLIPALLI,018,POTTEDUVALASA,,1703,1703,93665
1094,02 - F - 10 - 04,VZM_GOST_POLIPALLI,019,RACHAGUMADAM,,2025,2025,111375
1095,02 - F - 10 - 04,VZM_GOST_POLIPALLI,015,GOLLALAVALASA,,3572,3572,196460
1096,02 - F - 10 - 04,VZM_GOST_POLIPALLI,016,SIRIDEVIPURAM,,956,956,52580
1097,02 - F - 10 - 04,VZM_GOST_POLIPALLI,024,ROMPALLE,,3090,3090,169950
1098,02 - F - 10 - 04,VZM_GOST_POLIPALLI,026,TARAPURAM,,698,698,38390
1099,02 - F - 10 - 04,VZM_GOST_POLIPALLI,027,SMARTHULACHINTHALAVALAS,,2825,2825,155375
1100,02 - F - 10 - 04,VZM_GOST_POLIPALLI,028,ITLAMAMIDIPALLE,,760,760,41800
1101,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,008,MADHUPADA,2691,,2691,148005
1102,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,009,THATIPUDI,562,,562,30910
1103,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,004,THANAVARAM,1488,,1488,81840
1104,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,005,VIZINIGIRI,1918,,1918,105490
1105,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,006,THANDRANGI,2357,,2357,129635
1106,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,022,MAMIDIPALLE,1274,,1274,70070
1107,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,023,GOPALAPALLE,2524,,2524,138820
1108,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,025,KOTHAKOTA,114,,114,6270
1109,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,026,CHAMALAPALLE,1030,,1030,56650
1110,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,003,JAGARAM,2456,,2456,135080
1111,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,027,ALUGUBILLI,1738,,1738,95590
1112,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,010,MADHANAPURAM,2056,,2056,113080
1113,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,011,BONANGI,4279,,4279,235345
1114,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,013,RAMABHADRAPURAM,903,,903,49665
1115,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,014,MOKALAPADU,608,,608,33440
1116,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,015,DONKADA,363,,363,19965
1117,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,007,JANNIVALASA,695,,695,38225
1118,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,024,KOTTAM,3642,,3642,200310
1119,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,001,EGUVAKONDAPARTHI,,402,402,22110
1120,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,002,ADDATHEEGA,,464,464,25520
1121,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,003,DIGUVAKONDAPARTHI,,325,325,17875
1122,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,004,MOSALIKANDI,,83,83,4565
1123,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,005,ALAPARTHI,,21,21,1155
1124,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,006,BHEEMAVARAM,,189,189,10395
1125,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,007,JADDERU,,146,146,8030
1126,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,001,DARAPARTHI,,561,561,30855
1127,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,002,KURIDI,,190,190,10450
1128,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,003,GUNAPADU,,177,177,9735
1129,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,004,MOOLABODDAVARA,,1036,1036,56980
1130,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,005,TENNUBODDAVARA,,2139,2139,117645
1131,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,006,CHEEDIPALEM,,223,223,12265
1132,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,007,MUSHIDIPALLE,,1302,1302,71610
1133,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,008,CHINAKHANDEPALLE,,213,213,11715
1134,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,009,KILTAMPALEM,,2150,2150,118250
1135,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,010,VISWANADHAPURAM,,50,50,2750
1136,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,019,KRISHNAPURAM,,1241,1241,68255
1137,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,020,VEMULAPALLE,,1314,1314,72270
1138,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,021,DHARMAVARAM,,5160,5160,283800
1139,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,011,PEDAKHANDEPALLE,,2472,2472,135960
1140,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,012,JIRAYATHI MUKUNDAPURAM,,0,0,0
1141,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,013,JIRAYATHI KUMARAM,,608,608,33440
1142,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,014,MARUPALLE,,313,313,17215
1143,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,015,KRISHNAMAHANTIPURAM,,393,393,21615
1144,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,016,KAPUSOMPURAM,,762,762,41910
1145,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,017,SRUNGAVARAPUKOTA,,26368,26368,1450240
1146,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,018,POTHANAPALLE,,1283,1283,70565
1147,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,028,USIRI,,488,488,26840
1148,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,029,S. KOTATALARI,,1788,1788,98340
1149,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,032,SANTAGAVARAMPETA,,1614,1614,88770
1150,02 -  F - 10 - 02,VZM_GOST_TATIPUDI,036,PEDAVEMALI,,3506,3506,192830
1151,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,001,GOLLADI,0,,0,0
1152,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,003,BHEEMAVARAM,0,,0,0
1153,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,004,PALTHERU,0,,0,0
1154,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,005,ANAVARAM,0,,0,0
1155,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,006,PINAPENKI,0,,0,0
1156,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,032,J.R.RAYAPURAM@KUNKUVANI,0,,0,0
1157,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,043,BHOJARAJUPURAM,0,,0,0
1158,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,002,BUTCHAMPETA,,0,0,0
1159,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,007,GOPALAKRISHNA R.PURAM,,0,0,0
1160,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,008,P.VENKAMPETA,,0,0,0
1161,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,009,REJERU,,0,0,0
1162,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,010,VADADA,,0,0,0
1163,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,011,KOTIPALLE,,0,0,0
1164,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,012,GUDEPUVALASA,,0,0,0
1165,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,013,MALLAMPETA,,0,0,0
1166,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,014,PUDIVALASA,,0,0,0
1167,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,015,MUGADA,,0,0,0
1168,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,016,BADANGI,,0,0,0
1169,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,019,KAMANNAVALASA,,0,0,0
1170,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,028,AKULAKATTA,,0,0,0
1171,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,029,D.VENKAYYAPETA,,0,0,0
1172,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,027,KONDAPURAM,,0,0,0
1173,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,028,VANTARAM,,0,0,0
1174,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,029,GANGADA,,61,61,3355
1175,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,030,RANGASAIPURAM,,0,0,0
1176,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,031,NARAMNNAIDUVALASA,,20,20,1100
1177,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,032,SRI RANGARAJAPURAM,,0,0,0
1178,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,033,GALAVILLI,,61,61,3355
1179,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,044,BANKURUVALASA,,,0,0
1180,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,001,PULIGUMMI,,105,105,5775
1181,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,003,SYAMAYAVALASA,,0,0,0
1182,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,004,UTTARAVILLI,,41,41,2255
1183,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,005,RAVIVALASA(NEAR MUDIDAM,,0,0,0
1184,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,006,POTTEDUVALASA,,0,0,0
1185,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,007,RACHAGUMADAM,,0,0,0
1186,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,008,BHEEMAVARAM,,0,0,0
1187,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,022,GOLLALAVALASA,,0,0,0
1188,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,023,SIRIDEVIPURAM,,0,0,0
1189,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,002,ROMPALLE,,0,0,0
1190,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,006,RAMABHADRAPURAM,,0,0,0
1191,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,007,TARAPURAM,,0,0,0
1192,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,008,JANNIVALASA,,0,0,0
1193,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,019,SMARTHULACHINTHALAVALAS,,0,0,0
1194,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,020,SOMPURAM,,0,0,0
1195,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,021,ITLAMAMIDIPALLE,,0,0,0
1196,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,001,NANDABALAGA,,,0,0
1197,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,002,KUSUMURU,,,0,0
1198,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,003,RAMANNA AGRAHARAM,,,0,0
1199,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,004,NANDIGAM,,,0,0
1200,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,005,ANTLAVARA,,,0,0
1201,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,006,KORATAM,,,0,0
1202,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,007,KOLLIVALASA,,,0,0
1203,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,008,VIZIARAMPURAM(N)KORATAM,,,0,0
1204,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,009,SEETHARAMPURAM(N)KORATA,,,0,0
1205,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,010,APPALAMMAPETA,,,0,0
1206,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,011,GOLUGUVALASA,,,0,0
1207,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,012,SATHIVADA,,,0,0
1208,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,013,BURJAVALASA (NEAR AMITY,,,0,0
1209,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,014,VIZIARAMPURAM @BURIPETA,,,0,0
1210,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,015,SUNDARADA,,,0,0
1211,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,016,UDDAVOLU,,,0,0
1212,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,017,RAVIMANU GADABAVALASA,,,0,0
1213,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,018,NEMALAM,,,0,0
1214,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,019,KAVIRAYANIVALASA,,,0,0
1215,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,020,SEATHARAMPURAM(N)AMITY,,,0,0
1216,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,021,RAMACHENDRAPURAM(AMITY),,,0,0
1217,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,022,AMITY,,,0,0
1218,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,023,LINGAPURAM,,,0,0
1219,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,024,THERLAM,,,0,0
1220,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,025,RAJAYYAPETA,,,0,0
1221,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,026,GANGANNAPADU,,,0,0
1222,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,027,JANNIVALASA,,,0,0
1223,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,028,KUNAYAVALASA,,,0,0
1224,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,029,VENKAMPETA(KUMMARIPETA),,,0,0
1225,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,030,MADHAVARANGARAYAPURA AG,,,0,0
1226,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,031,RANGAPPAVALSA,,,0,0
1227,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,032,R.C.PURAM(NEAR V.VALASA,,,0,0
1228,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,033,VELAGAVALASA,,,0,0
1229,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,034,LOCHERLA,,,0,0
1230,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,035,SOMIDAVALASA,,,0,0
1231,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,036,CHINNAYYAPETA,,,0,0
1232,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,037,VENKATAPURAM,,,0,0
1233,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,038,CHUKKAVALASA,,,0,0
1234,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,039,KAGAM,,,0,0
1235,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,040,ARASABALAGA,,,0,0
1236,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,041,RAMACHANDRAPURAM@PERUMA,,,0,0
1237,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,042,TEKKALIVALASA,,,0,0
1238,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,043,PANUKUVALASA,,,0,0
1239,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,044,PULLERUVALASA,,,0,0
1240,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,045,DOMMIGANI GADABAVALASA,,,0,0
1241,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,046,PERUMALI,,,0,0
1242,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,047,JADAVARI KOTHAVALASA,,,0,0
1243,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,048,PUNUVALASA,,,0,0
1244,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,049,CHINAPALAVALASA,,,0,0
1245,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,050,PEDAPALAVALASA,,,0,0
1246,02 - 06 - F  - 03,VZM_MEHADRIGEDDA,009,NARAPAM,,506,506,27830
1247,02 - 06 - F  - 03,VZM_MEHADRIGEDDA,010,DEVADA,,1602,1602,88110
1248,02 - 06 - F  - 03,VZM_MEHADRIGEDDA,011,MUSIRAM,,1404,1404,77220
1249,02 - 06 - F  - 03,VZM_MEHADRIGEDDA,012,RAMALINGAPURAM,,1704,1704,93720
1250,02 - 06 - F  - 03,VZM_MEHADRIGEDDA,014,SUNDARAYYAPETA,,549,549,30195
1251,02 - 06 - F  - 03,VZM_MEHADRIGEDDA,015,VEERABHADRA PURAM,,5208,5208,286440
1252,02 - 06 - F  - 03,VZM_MEHADRIGEDDA,016,NIMMALAPALEM,,944,944,51920
1253,02 - 06 - F  - 03,VZM_MEHADRIGEDDA,018,ARDHANAPALEM,,1880,1880,103400
1254,02 - 06 - F  - 03,VZM_MEHADRIGEDDA,019,TUMMIKAPALLI,,3432,3432,188760
1255,02 - 06 - F  - 03,VZM_MEHADRIGEDDA,027,KOTHAVALASA,,10084,10084,554620
1256,02 - 06 - F  - 03,VZM_MEHADRIGEDDA,028,RELLI,,2133,2133,117315
1257,02 - 06 - F  - 03,VZM_MEHADRIGEDDA,013,CHEEDIVALASA,,803,803,44165
1258,02 - 06 - F  - 03,VZM_MEHADRIGEDDA,020,CHEEPURUVALASA,,2822,2822,155210
1259,02 - 06 - F  - 03,VZM_MEHADRIGEDDA,021,GULIVINDADA,,1206,1206,66330
1260,02 - 06 - F  - 03,VZM_MEHADRIGEDDA,022,DENDERU,,1191,1191,65505
1261,02 - 06 - F  - 03,VZM_MEHADRIGEDDA,023,SANTHAPALEM,,1453,1453,79915
1262,02 - 06 - F  - 03,VZM_MEHADRIGEDDA,024,GANISETTIPALEM,,1041,1041,57255
1263,02 - 06 - F  - 03,VZM_MEHADRIGEDDA,025,M.RAMACHANDRAPURAM,,4131,4131,227205
1264,02 - 06 - F  - 03,VZM_MEHADRIGEDDA,026,CHINTALAPALEM,,3880,3880,213400
1265,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,046,CHAPARAIBINNIDI,,691,691,38005
1266,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,047,KANASINGI,,368,368,20240
1267,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,048,KONDUKUPPA,,313,313,17215
1268,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,049,MULIGUDA,,327,327,17985
1269,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,050,LADA,,312,312,17160
1270,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,051,SRIRANGAPADU,,116,116,6380
1271,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,052,BEERUPADU,,335,335,18425
1272,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,053,DABBALAGUDA,,173,173,9515
1273,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,054,IJJAKAI,,263,263,14465
1274,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,055,VADAJANGI,,331,331,18205
1275,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,056,KONTESU,,314,314,17270
1276,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,057,KITHALAMBA,,255,255,14025
1277,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,058,GULLALANKA,,182,182,10010
1278,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,059,KONDAGUDABA,,,0,0
1279,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,060,MANTRAJOLA,,445,445,24475
1280,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,061,GADIVANKADHARA,,179,179,9845
1281,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,062,KONDABINNIDI,,94,94,5170
1282,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,063,RAYAGHADA JAMMU,,434,434,23870
1283,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,078,RANASINGI,,137,137,7535
1284,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,079,KUDDA,,98,98,5390
1285,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,080,PENGUVA,,229,229,12595
1286,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,081,CHINAGEESADA,,136,136,7480
1287,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,082,PEDARAVIKONA,,110,110,6050
1288,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,083,CHINARAVIKONA,,175,175,9625
1289,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,084,NONDRUKONA,,323,323,17765
1290,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,085,SAMBUGUDA,,128,128,7040
1291,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,086,BODDIDI,,165,165,9075
1292,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,087,PUSABADI,,154,154,8470
1293,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,088,GOIPAKA,,808,808,44440
1294,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,089,TANKU,,217,217,11935
1295,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,094,BABBIDI,,495,495,27225
1296,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,095,GEESADA (PAMULA),,179,179,9845
1297,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,096,ATCHABA,,130,130,7150
1298,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,097,KUSA @ YADAKHALLU,,313,313,17215
1299,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,098,BAYYADA,,358,358,19690
1300,02 -  F - 06 - 02,VZM_NAG_GUMMIDIGEDDA,099,VALLADA,,270,270,14850
