,,,,Command Area,,Non command Area,,Poor quality area,,
,,,,Residential,,Residential,,Residential,,
Sr.no,Watershed code,GW watershed name,village name,DWDW/HP,DW PWS,DWDW/HP,DW PWS,DWDW/HP,DW PWS,Total
243,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,CHINAMRAJUVALASA,0,0,0,0,,,0
244,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,KONDABUTCHAMPETA,7,0,0,0,,,7
245,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,KONA,9,0,0,0,,,9
246,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,SURAPADU @ KANJUPAKA,0,0,0,0,,,0
247,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,JAGGUDORAVALASA,0,0,0,0,,,0
248,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,THONAM,0,0,0,0,,,0
249,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,BELUGONDA,0,0,0,0,,,0
250,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,MENDANGI,0,0,0,0,,,0
251,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,BIRAMASI,0,0,1,0,,,1
252,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,NANDAKOTTULAGHASILA,0,0,1,0,,,1
253,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,VENKATANISSANKAPURAM,0,0,0,0,,,0
254,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,GOCHEKKA,0,0,5,1,,,6
255,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,DONKALAKOTHAPATNAM,0,0,1,0,,,1
256,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,TONKI,0,0,0,0,,,0
257,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,TADANGIVALASA,0,0,0,0,,,0
258,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,SIRIVARA,0,0,0,0,,,0
259,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,POYIMALA,0,0,0,0,,,0
260,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,BANDAPAI,0,0,0,0,,,0
261,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,GUNJARI,0,0,0,0,,,0
262,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,CHINTAMALA,0,0,0,0,,,0
263,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,MASIKA CHINTALA VALASA,0,0,0,0,,,0
264,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,KODAMA,0,0,1,0,,,1
265,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,CHORA,0,0,1,0,,,1
266,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,MUDANGI,0,0,1,0,,,1
267,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,CHINA VOOTAGEDDA,0,0,4,1,,,5
268,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,THUNDA,0,0,4,0,,,4
269,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,MAIPALLE,0,0,0,0,,,0
270,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,PAGULA CHENNURU,0,0,0,0,,,0
271,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,DOLIYAMBA,0,0,0,0,,,0
272,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,SOLIPIGUDA,0,0,0,0,,,0
273,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,PATTUCHENNVRU,0,0,0,0,,,0
274,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,LOLINGABHADRA,0,0,0,0,,,0
275,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,YEGUVAMENDANGI,0,0,0,0,,,0
276,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,DONKALA VELAGAVALASA,0,0,0,0,,,0
277,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,PANASALA VALASA,0,0,0,0,,,0
278,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,MAVUDI,0,0,12,1,,,13
279,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,KOTTUPARUVU,0,0,15,1,,,16
280,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,DIGUVAMENDANGI,0,0,1,0,,,1
281,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,NIMMALAPADU,0,0,0,0,,,0
282,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,KEERAPADU,0,0,0,0,,,0
283,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,SIKHAPARUVU,0,0,0,0,,,0
284,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,BARNAGUDA,0,0,0,0,,,0
285,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,MUDAKARU,0,0,0,0,,,0
286,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,KOTIYA,0,0,0,0,,,0
287,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,YEGUVASEMBI,0,0,0,0,,,0
288,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,KUDAKARU,0,0,0,0,,,0
289,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,TEENUSAMANTHAVALASA,0,0,1,0,,,1
290,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,BUTALAKARRIVALASA,0,0,4,1,,,5
291,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,KANDULAPADAM,0,0,15,1,,,16
292,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,MUCHERLAVALASA,0,0,1,0,,,1
293,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,PEDDIMPETA,18,0,0,0,,,18
294,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,POLINAIDUVALASA,2,1,0,0,,,3
295,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,PEDDURU,15,1,0,0,,,16
296,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,RAOPALLE,28,2,0,0,,,30
297,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,KOTHAPALLE,12,1,0,0,,,13
298,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,SIRLAM,0,0,0,0,,,0
299,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,KOTHAVALASA,5,1,0,0,,,6
300,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,GEDDALUPPI,5,1,0,0,,,6
301,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,AJJADA,0,0,6,2,,,8
302,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,MURAGADAM,0,0,3,1,,,4
303,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,CHAKARAPALLI AGRAHARAM,0,0,6,0,,,6
304,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,GOWRIPURAM,0,0,0,0,,,0
305,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,ULLIBHADRA,0,0,20,0,,,20
306,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,SEETHARAMPURAM,0,0,8,0,,,8
307,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,KONKADIVARAM,0,0,11,1,,,12
308,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,SIVAAMPURAM(NEAR D.VALA,0,0,4,0,,,4
309,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,DALAIVALASA,0,0,6,0,,,6
310,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,GOTTIVALASA,0,0,14,1,,,15
311,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,HIKKIMVALASA,0,0,4,0,,,4
312,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,UDDAVOLU,0,0,9,0,,,9
313,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,CHINAGUDABA,0,0,7,1,,,8
314,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,PEDAGUDABA,0,0,5,1,,,6
315,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,RAYINDORAVALASA,0,0,7,0,,,7
316,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,VALLARIGUDABA,0,0,12,1,,,13
317,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,BURADA VENKATAPURAM,0,0,9,1,,,10
318,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,GARUGUBILLI,0,0,23,2,,,25
319,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,SIVARAMPURAM NEAR PEDDU,0,0,3,0,,,3
320,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,SANGAMVALASA,0,0,12,1,,,13
321,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,KORE,0,0,6,0,,,6
322,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,APPANDORAVALASA,0,0,4,0,,,4
323,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,GANGARAJAPURAM,0,0,0,0,,,0
324,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,CHINABONDAPALLE,0,0,10,1,,,11
325,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,NISSANKAPURAM,0,0,2,0,,,2
326,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,GANGAPURAM,0,0,0,0,,,0
327,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,KAVITIBHADRA,0,0,6,0,,,6
328,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,DOGGAVANIMULAGA,0,0,6,0,,,6
329,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,MULAGA,0,0,9,0,,,9
330,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,CHALAMVALASA,0,0,5,1,,,6
331,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,DOKISEELA,0,0,7,0,,,7
332,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,BUDURUVADA,0,0,0,0,,,0
333,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,ADARU,0,0,7,0,,,7
334,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,LAKSHMIPURAM,0,0,2,0,,,2
335,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,JAMADALA,0,0,18,1,,,19
336,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,TALLABURIDI,0,0,19,1,,,20
337,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,SUDIGAM,0,0,10,0,,,10
338,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,PEDABONDAPALLE,0,0,20,1,,,21
339,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,NARSIPURAM,0,0,26,2,,,28
340,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,BALAGUDABA,0,0,18,1,,,19
341,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,JAGANNADHARAJAPURAM,0,0,1,0,,,1
342,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,VENKATARAIDUPETA,0,0,0,0,,,0
343,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,VISWAMBARAPURAM,0,0,4,0,,,4
344,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,HARIPURAMKARADAVALASA,0,0,7,1,,,8
345,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,PUTTURU,0,0,10,1,,,11
346,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,LATCHIRAJUPETA,0,0,4,0,,,4
347,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,BANDALUPPI,0,0,14,1,,,15
348,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,PULIGUMMI,0,0,7,0,,,7
349,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,JAMMADIVALASA,0,0,8,0,,,8
350,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,ANTIVALASA,0,0,5,0,,,5
351,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,REPATIVALASA,0,0,3,1,,,4
352,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,GUTCHIMI,0,0,16,1,,,17
353,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,SURAMPETA,0,0,8,1,,,9
354,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,MARIPIVALASA,0,0,10,1,,,11
355,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,CHINNARAYUDUPETA,0,0,4,0,,,4
356,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,IPPALAVALASA,0,0,16,0,,,16
357,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,PAPAMMAVALASA,0,0,7,1,,,8
358,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,NIDAGALLU,0,0,24,1,,,25
359,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,JAGANNADHAPURAM,0,0,3,0,,,3
360,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,GANGARAJAPURAM,0,0,0,0,,,0
361,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,KRISHNARAYAPURAM,0,0,13,1,,,14
362,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,SUMITRAPURAM,0,0,6,1,,,7
363,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,PEDANKALAM,0,0,11,0,,,11
364,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,VENKATAPURAM,0,0,5,1,,,6
365,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,NEELAKANTAPURAM,0,0,5,0,,,5
366,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,BUDDIPETA,0,0,5,1,,,6
367,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,JOGAMPETA,0,0,9,1,,,10
368,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,PEDABHOGILA,0,0,29,3,,,32
369,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,LAKSHMIPURAM,0,0,27,1,,,28
370,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,TUMARADA,15,2,0,0,,,17
371,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,PALAGARA,19,0,0,0,,,19
372,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,KURMANADHAPURAM,0,0,0,0,,,0
373,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,CHILKALAPALLE,19,2,0,0,,,21
374,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,NARAMPETA,0,0,0,0,,,0
375,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,PEDAPENKI,27,1,0,0,,,28
376,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,JANARDHANAPURAM,4,0,0,0,,,4
377,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,KHINTHALIVANIPETA,6,1,0,0,,,7
378,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,KOMATIPALLE (N) BOBBILI,30,0,0,0,,,30
379,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,PIRIDI,31,1,0,0,,,32
380,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,KRISHNAPURAM,0,0,0,0,,,0
381,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,JAGANNADHAPURAM(N)BOBBI,1,0,0,0,,,1
382,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,PATHABOBBILI (RURAL),0,0,0,0,,,0
383,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,MALLAMPETA,0,0,0,0,,,0
384,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,GOLLAPALLE,0,0,0,0,,,0
385,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,YEMBANAVALASA,0,0,2,0,,,2
386,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,KARADA,0,0,2,0,,,2
387,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,ALAJANGI,0,0,2,0,,,2
388,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,RANGARAYAPURAM,0,0,2,0,,,2
389,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,PENTA,0,0,2,0,,,2
390,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,BURJAVALASANEAR M.VALSA,0,0,3,0,,,3
391,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,GORLESEETHARAMPURAM,0,0,1,0,,,1
392,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,PARADHI,0,0,1,0,,,1
393,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,PARANNAVALASA,0,0,2,0,,,2
394,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,GADELAVALASA,12,2,4,0,,,18
395,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,JANUMALLUVALASA,10,2,3,0,,,15
396,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,LATCHAYYAPETA,14,4,5,0,,,23
397,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,SUBHADRA,0,0,9,0,,,9
398,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,BARLI,0,0,15,1,,,16
399,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,NOOKALAVADA,0,0,3,1,,,4
400,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,BHAIRIPURAM,0,0,3,0,,,3
401,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,AMPAVILLI,0,0,14,1,,,15
402,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,VENGALARAYAPURAM,0,0,6,1,,,7
403,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,LINGAMVALASA,0,0,0,0,,,0
404,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,KALAVARAI AGRAHARAM,0,0,0,0,,,0
405,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,VAKADAVALASA,0,0,0,0,,,0
406,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,CHINTADA,0,0,0,0,,,0
407,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,PAKKI,0,0,0,0,,,0
408,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,RAMUDUVALASA,0,0,0,0,,,0
409,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,SIVADAVALASA,0,0,0,0,,,0
410,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,KONDADEVUPALLE,0,0,0,0,,,0
411,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,KAMMAVALASA,0,0,0,0,,,0
412,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,MUTTAVALASA,0,0,0,0,,,0
413,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,DONGURUVALASA,0,0,0,0,,,0
414,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,BHUBANDARAVALASA,0,0,0,0,,,0
415,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,METTAVALASA,0,0,0,0,,,0
416,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,GUNNATHOTAVALASA,0,0,0,0,,,0
417,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,PANUKUVALASA(N)M.VAKASA,0,0,0,0,,,0
418,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,V.RAMPURAM NER.M.VALASA,0,0,0,0,,,0
419,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,NARAYANAPPAVALASA,0,0,0,0,,,0
420,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,KASIDORAVALASA,0,0,0,0,,,0
421,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,GOLLAPETA,0,0,5,0,,,5
422,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,APPALARAJUPETA,0,0,9,0,,,9
423,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,SEETHARAMPURAM,0,0,8,1,,,9
424,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,KANAPALABANDA,0,0,0,0,,,0
425,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,KARADAVALASA,0,0,0,0,,,0
426,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,DAGARAVALASA,0,0,0,0,,,0
427,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,KARASUVALASA,0,0,0,0,,,0
428,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,KOTHAVALASA,0,0,0,0,,,0
429,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,GURUVINAYUNI PEDAVALASA,0,0,0,0,,,0
430,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,KONDAKARAKAVALASA@J.VAR,0,0,0,0,,,0
431,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,KODUKARAKAVALASA,0,0,0,0,,,0
432,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,NARLAVALASA,0,0,0,0,,,0
433,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,PEDAPADAMMUTTA,0,0,0,0,,,0
434,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,MIRTIVALASA,0,0,0,0,,,0
435,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,BAGUVALASA,0,0,0,0,,,0
436,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,PUROHITUNIVALASA,0,0,3,0,,,3
437,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,VALLAPURAM,0,0,0,0,,,0
438,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,PEDAPADAM,0,0,0,0,,,0
439,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,MUGADAVALASA,0,0,0,0,,,0
440,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,PAKEERUNAYUNIBODDAVALAS,0,0,3,0,,,3
441,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,KURMARAJUPETA,0,0,0,0,,,0
442,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,CHANDRAPPAVALASA,0,0,3,0,,,3
443,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,TENTUBODDAVALASA,0,0,0,0,,,0
444,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,DEVUBUTCHAMMAPETA,0,0,0,0,,,0
445,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,BORABANDA,0,0,3,0,,,3
446,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,BHAVANIPURAM,0,0,0,0,,,0
447,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,SIVARAMPURAM,0,0,0,0,,,0
448,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,S.R.PURAM (N) SUBHADRA,0,0,0,0,,,0
449,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,CHERUKUPALLE,5,0,0,0,,,5
450,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,PANUKUVALASA,21,1,0,0,,,22
451,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,PANASAPEDDI KONAVALASA,0,0,0,0,,,0
452,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,VISWANADHAPURAM,20,2,0,0,,,22
453,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,KARRIVALASA,18,1,0,0,,,19
454,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,PACHIPENTA,39,1,0,0,,,40
455,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,KUNAMBANDAVALASA,3,0,0,0,,,3
456,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,THOTAVALASA,8,0,0,0,,,8
457,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,GARLAVALASA,8,0,0,0,,,8
458,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,JEEGIRAM,11,0,0,0,,,11
459,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,BANGARAMMAPETA,0,0,0,0,,,0
460,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,GUMADAM,0,0,0,0,,,0
461,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,SALUR,181,2,0,0,,,183
462,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,NELIPARTI,8,1,0,0,,,9
463,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,AJURU,0,0,4,2,,,6
464,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,KANKANAPALLE,0,0,2,0,,,2
465,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,KUMBIVALASA,0,0,2,0,,,2
466,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,CHAKIREVUVALSA,0,0,4,0,,,4
467,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,BOBBILIVALASA,0,0,6,0,,,6
468,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,GAVARAMPETA,0,0,3,1,,,4
469,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,PEDDAVALASA,0,0,16,0,,,16
470,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,PADMAPURAM,0,0,9,0,,,9
471,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,KOTTAVALASA,0,0,9,1,,,10
472,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,MIRTHIVALASA,0,0,0,0,,,0
473,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,KOTIKIPENTA,0,0,6,0,,,6
474,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,MALLAPURAJUPETA,0,0,2,0,,,2
475,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,GARELLAVALASA,0,0,2,0,,,2
476,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,ALURU,0,0,1,0,,,1
477,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,KESALI,0,0,4,1,,,5
478,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,KUNTAMBADEVALASA,0,0,2,1,,,3
479,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,PARTHAPURAM,0,0,2,0,,,2
