sr.no,,,village name,No. M.I.Tanks command area,,Number of M.I.Tanks [Non command area],,"Number of M.I.Tanks PQ Area
[Poor GW Quality area]",
,Watershed code ,GW watershed name,,Number,spread ha,Number,spread ha,Number,spread ha
253,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,VENKATANISSANKAPURAM,0,0,0,0,,
254,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,GOCHEKKA,0,0,0,0,,
255,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,DONKALAKOTHAPATNAM,0,0,0,0,,
256,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,TONKI,0,0,0,0,,
257,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,TADANGIVALASA,0,0,0,0,,
258,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,SIRIVARA,0,0,0,0,,
259,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,POYIMALA,0,0,0,0,,
260,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,BANDAPAI,0,0,0,0,,
261,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,GUNJARI,0,0,0,0,,
262,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,CHINTAMALA,0,0,0,0,,
263,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,MASIKA CHINTALA VALASA,0,0,0,0,,
264,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,KODAMA,0,0,0,0,,
265,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,CHORA,0,0,0,0,,
266,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,MUDANGI,0,0,0,0,,
267,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,CHINA VOOTAGEDDA,0,0,0,0,,
268,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,THUNDA,0,0,0,0,,
269,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,MAIPALLE,0,0,0,0,,
270,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,PAGULA CHENNURU,0,0,0,0,,
271,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,DOLIYAMBA,0,0,0,0,,
272,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,SOLIPIGUDA,0,0,0,0,,
273,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,PATTUCHENNVRU,0,0,0,0,,
274,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,LOLINGABHADRA,0,0,0,0,,
275,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,YEGUVAMENDANGI,0,0,0,0,,
276,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,DONKALA VELAGAVALASA,0,0,0,0,,
277,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,PANASALA VALASA,0,0,0,0,,
278,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,MAVUDI,0,0,0,0,,
279,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,KOTTUPARUVU,0,0,0,0,,
280,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,DIGUVAMENDANGI,0,0,0,0,,
281,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,NIMMALAPADU,0,0,0,0,,
282,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,KEERAPADU,0,0,0,0,,
283,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,SIKHAPARUVU,0,0,0,0,,
284,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,BARNAGUDA,0,0,0,0,,
285,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,MUDAKARU,0,0,0,0,,
286,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,KOTIYA,0,0,0,0,,
287,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,YEGUVASEMBI,0,0,0,0,,
288,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,KUDAKARU,0,0,0,0,,
289,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,TEENUSAMANTHAVALASA,0,0,0,0,,
290,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,BUTALAKARRIVALASA,0,0,0,0,,
291,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,KANDULAPADAM,0,0,0,0,,
292,02 -  F - 06 - 06,VZM_NAG_SVMK_GOMUKHI,MUCHERLAVALASA,0,0,0,0,,
293,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,PEDDIMPETA,,,,,,
294,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,POLINAIDUVALASA,,,,,,
295,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,PEDDURU,11,22,,,,
296,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,RAOPALLE,6,13,,,1,
297,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,KOTHAPALLE,,,,,,
298,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,SIRLAM,,,,,,
299,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,KOTHAVALASA,5,13,,,,
300,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,GEDDALUPPI,,,,,,
301,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,AJJADA,6,5,,,,
302,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,MURAGADAM,,,,,,
303,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,CHAKARAPALLI AGRAHARAM,,,,,,
304,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,GOWRIPURAM,,,,,,
305,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,ULLIBHADRA,,,17,45,,
306,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,SEETHARAMPURAM,,,,,,
307,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,KONKADIVARAM,,,11,34,,
308,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,SIVAAMPURAM(NEAR D.VALA,,,,,,
309,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,DALAIVALASA,,,5,12,,
310,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,GOTTIVALASA,,,16,11,,
311,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,HIKKIMVALASA,,,,,,
312,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,UDDAVOLU,,,14,32,,
313,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,CHINAGUDABA,,,,,,
314,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,PEDAGUDABA,,,,,,
315,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,RAYINDORAVALASA,,,,,,
316,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,VALLARIGUDABA,,,,,,
317,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,BURADA VENKATAPURAM,,,,,,
318,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,GARUGUBILLI,,,,,,
319,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,SIVARAMPURAM NEAR PEDDU,,,,,,
320,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,SANGAMVALASA,,,9,22,,
321,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,KORE,,,11,24,,
322,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,APPANDORAVALASA,,,3,9,,
323,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,GANGARAJAPURAM,,,2,7,,
324,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,CHINABONDAPALLE,,,14,24,,
325,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,NISSANKAPURAM,,,3,8,,
326,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,GANGAPURAM,,,14,30,,
327,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,KAVITIBHADRA,,,12,32,,
328,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,DOGGAVANIMULAGA,,,,,,
329,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,MULAGA,,,4,11,,
330,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,CHALAMVALASA,,,,,,
331,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,DOKISEELA,,,1,2,,
332,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,BUDURUVADA,,,,,,
333,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,ADARU,,,1,2,,
334,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,LAKSHMIPURAM,,,,,,
335,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,JAMADALA,,,15,35,,
336,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,TALLABURIDI,,,9,28,,
337,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,SUDIGAM,,,15,34,,
338,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,PEDABONDAPALLE,,,32,60,,
339,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,NARSIPURAM,,,27,43,,
340,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,BALAGUDABA,,,16,34,,
341,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,JAGANNADHARAJAPURAM,,,,,,
342,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,VENKATARAIDUPETA,,,9,18,,
343,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,VISWAMBARAPURAM,,,,,,
344,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,HARIPURAMKARADAVALASA,,,,,,
345,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,PUTTURU,,,8,12,,
346,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,LATCHIRAJUPETA,,,,,,
347,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,BANDALUPPI,,,,,,
348,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,PULIGUMMI,,,,,,
349,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,JAMMADIVALASA,,,,,,
350,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,ANTIVALASA,,,,,,
351,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,REPATIVALASA,,,5,8,,
352,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,GUTCHIMI,,,13,22,,
353,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,SURAMPETA,,,13,12,,
354,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,MARIPIVALASA,,,,,,
355,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,CHINNARAYUDUPETA,,,,,,
356,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,IPPALAVALASA,,,,,,
357,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,PAPAMMAVALASA,,,4,8,,
358,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,NIDAGALLU,,,5,5,,
359,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,JAGANNADHAPURAM,,,,,,
360,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,GANGARAJAPURAM,,,4,12,,
361,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,KRISHNARAYAPURAM,,,,,,
362,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,SUMITRAPURAM,,,3,12,,
363,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,PEDANKALAM,,,3,11,,
364,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,VENKATAPURAM,,,14,22,,
365,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,NEELAKANTAPURAM,,,5,9,,
366,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,BUDDIPETA,,,6,6,,
367,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,JOGAMPETA,,,4,10,,
368,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,PEDABHOGILA,,,8,17,,
369,02 - F -  06 - 07,VZM_NAG_SVMK_SEETHANAGARAM,LAKSHMIPURAM,,,6,15,,
370,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,TUMARADA,29,54,,,,
371,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,PALAGARA,,,,,,
372,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,KURMANADHAPURAM,,,,,,
373,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,CHILKALAPALLE,,,,,,
374,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,NARAMPETA,,,,,,
375,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,PEDAPENKI,28,55,,,,
376,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,JANARDHANAPURAM,,,,,,
377,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,KHINTHALIVANIPETA,,,,,,
378,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,KOMATIPALLE (N) BOBBILI,10,32,,,,
379,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,PIRIDI,11,23,,,,
380,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,KRISHNAPURAM,4,12,,,,
381,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,JAGANNADHAPURAM(N)BOBBI,,,,,,
382,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,PATHABOBBILI (RURAL),7,12,,,,
383,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,MALLAMPETA,8,14,,,,
384,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,GOLLAPALLE,10,24,,,,
385,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,YEMBANAVALASA,,,,,,
386,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,KARADA,2,3,,,,
387,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,ALAJANGI,,,,,,
388,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,RANGARAYAPURAM,4,13,,,,
389,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,PENTA,3,4,,,,
390,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,BURJAVALASANEAR M.VALSA,,,,,,
391,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,GORLESEETHARAMPURAM,,,,,,
392,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,PARADHI,7,18,,,,
393,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,PARANNAVALASA,,,,,,
394,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,GADELAVALASA,16,32,,,,
395,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,JANUMALLUVALASA,,,,,,
396,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,LATCHAYYAPETA,15,40,,,,
397,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,SUBHADRA,,,9,17,,
398,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,BARLI,,,4,3,,
399,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,NOOKALAVADA,,,1,3,,
400,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,BHAIRIPURAM,,,7,8,,
401,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,AMPAVILLI,,,12,22,,
402,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,VENGALARAYAPURAM,,,,,,
403,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,LINGAMVALASA,,,3,4,,
404,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,KALAVARAI AGRAHARAM,,,,,,
405,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,VAKADAVALASA,,,6,12,,
406,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,CHINTADA,,,28,65,,
407,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,PAKKI,,,17,34,,
408,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,RAMUDUVALASA,,,12,23,,
409,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,SIVADAVALASA,,,7,18,,
410,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,KONDADEVUPALLE,,,13,24,,
411,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,KAMMAVALASA,,,10,21,,
412,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,MUTTAVALASA,,,11,22,,
413,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,DONGURUVALASA,,,6,7,,
414,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,BHUBANDARAVALASA,,,2,4,,
415,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,METTAVALASA,,,11,24,,
416,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,GUNNATHOTAVALASA,,,8,16,,
417,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,PANUKUVALASA(N)M.VAKASA,,,,,,
418,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,V.RAMPURAM NER.M.VALASA,,,,,,
419,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,NARAYANAPPAVALASA,,,5,12,,
420,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,KASIDORAVALASA,,,,,,
421,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,GOLLAPETA,,,,,,
422,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,APPALARAJUPETA,,,,,,
423,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,SEETHARAMPURAM,,,,,,
424,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,KANAPALABANDA,,,,,,
425,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,KARADAVALASA,,,,,,
426,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,DAGARAVALASA,,,,,,
427,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,KARASUVALASA,,,,,,
428,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,KOTHAVALASA,,,,,,
429,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,GURUVINAYUNI PEDAVALASA,,,,,,
430,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,KONDAKARAKAVALASA@J.VAR,,,,,,
431,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,KODUKARAKAVALASA,,,,,,
432,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,NARLAVALASA,,,,,,
433,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,PEDAPADAMMUTTA,,,,,,
434,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,MIRTIVALASA,,,,,,
435,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,BAGUVALASA,,,,,,
436,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,PUROHITUNIVALASA,,,,,,
437,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,VALLAPURAM,,,,,,
438,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,PEDAPADAM,,,,,,
439,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,MUGADAVALASA,,,,,,
440,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,PAKEERUNAYUNIBODDAVALAS,,,,,,
441,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,KURMARAJUPETA,,,,,,
442,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,CHANDRAPPAVALASA,,,,,,
443,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,TENTUBODDAVALASA,,,,,,
444,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,DEVUBUTCHAMMAPETA,,,,,,
445,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,BORABANDA,,,,,,
446,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,BHAVANIPURAM,,,,,,
447,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,SIVARAMPURAM,,,,,,
448,02 -  F -06 - 11,VZM_NAG_VEG_BOBBILI,S.R.PURAM (N) SUBHADRA,,,,,,
449,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,CHERUKUPALLE,0,0,0,0,,
450,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,PANUKUVALASA,0,0,0,0,,
451,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,PANASAPEDDI KONAVALASA,0,0,0,0,,
452,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,VISWANADHAPURAM,0,0,0,0,0,
453,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,KARRIVALASA,0,0,0,0,,
454,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,PACHIPENTA,0,0,0,0,,
455,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,KUNAMBANDAVALASA,0,0,0,0,,
456,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,THOTAVALASA,0,0,0,0,,
457,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,GARLAVALASA,0,0,0,0,,
458,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,JEEGIRAM,0,0,0,0,,
459,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,BANGARAMMAPETA,0,0,0,0,,
460,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,GUMADAM,0,0,0,0,,
461,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,SALUR,0,0,0,0,,
462,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,NELIPARTI,0,0,0,0,,
463,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,AJURU,0,0,0,0,,
464,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,KANKANAPALLE,0,0,0,0,,
465,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,KUMBIVALASA,0,0,0,0,,
466,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,CHAKIREVUVALSA,0,0,0,0,,
467,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,BOBBILIVALASA,0,0,0,0,,
468,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,GAVARAMPETA,0,0,0,0,,
469,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,PEDDAVALASA,0,0,0,0,,
470,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,PADMAPURAM,0,0,0,0,,
471,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,KOTTAVALASA,0,0,0,0,,
472,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,MIRTHIVALASA,0,0,0,0,,
473,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,KOTIKIPENTA,0,0,0,0,,
474,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,MALLAPURAJUPETA,0,0,0,0,,
475,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,GARELLAVALASA,0,0,0,0,,
476,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,ALURU,0,0,0,0,,
477,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,KESALI,0,0,0,0,,
478,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,KUNTAMBADEVALASA,0,0,0,0,,
479,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,PARTHAPURAM,0,0,0,0,,
480,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,ADARIPADU,0,0,0,0,,
481,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,MODUGA,0,0,0,0,,
482,02 - F - 06 - 10,VZM_NAG_VEG_PEDDAGEDDA,TURAIPADU,0,0,0,0,,
483,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,GOLLADI,15,22,0,0,,
484,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,BHEEMAVARAM,12,9,0,0,,
485,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,PALTHERU,12,25,0,0,,
486,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,ANAVARAM,19,16,0,0,1,
487,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,PINAPENKI,12,22,0,0,,
488,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,J.R.RAYAPURAM@KUNKUVANI,8,12,0,0,,
489,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,BHOJARAJUPURAM,0,0,0,0,,
490,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,BUTCHAMPETA,0,0,1,2,,
491,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,GOPALAKRISHNA R.PURAM,0,0,3,8,,
492,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,P.VENKAMPETA,0,0,2,4,,
493,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,REJERU,0,0,7,11,,
494,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,VADADA,0,0,46,88,,
495,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,KOTIPALLE,0,0,18,28,,
496,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,GUDEPUVALASA,0,0,7,12,,
497,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,MALLAMPETA,0,0,4,6,,
498,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,PUDIVALASA,0,0,5,16,,
499,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,MUGADA,0,0,21,32,,
500,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,BADANGI,0,0,33,42,,
501,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,KAMANNAVALASA,0,0,4,8,,
502,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,AKULAKATTA,0,0,5,15,,
503,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,D.VENKAYYAPETA,0,0,7,13,,
504,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,KONDAPURAM,0,0,2,4,,
505,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,VANTARAM,0,0,5,9,,
506,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,GANGADA,0,0,15,32,,
507,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,RANGASAIPURAM,0,0,5,12,,
508,02 - F -  06 - 12,VZM_NAG_VEG_THERLAM,NARAMNNAIDUVALASA,0,0,8,19,,
