Sr.No,watershed code,gw watershed name,Village code,village name,Population [command area],Population [non command area],total Population,LPCD
1191,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,031,AKULATAMPARA,,1300,1300,71500
1192,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,032,SHOBHANAPURAM,,421,421,23155
1193,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,033,GURANDI,,2285,2285,125675
1194,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,034,PEDDAMADI,,148,148,8140
1195,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,035,IRAPADU,,2414,2414,132770
1196,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,036,ADDANGI,,3159,3159,173745
1197,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,003,VENKAMPETA (UI),,,0,0
1198,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,005,MODUGUVALASA,622,,622,34210
1199,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,006,JAGANNADHAPURAM,716,,716,39380
1200,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,008,BORAMAMBAPURAM,473,,473,26015
1201,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,009,THAIMAMBAPURAM (U.I),,,0,0
1202,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,018,YEMBARAM,1274,,1274,70070
1203,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,019,PEDDAKOTA,,,0,0
1204,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,020,JANGAVALASA (U.I),,,0,0
1205,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,021,MIRIAPALLE,894,,894,49170
1206,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,022,KOVILAM,803,,803,44165
1207,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,001,GOTIPALLE,,1042,1042,57310
1208,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,002,KOMMUVALASA,,926,926,50930
1209,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,004,PEDAKOLLIVALASA,,894,894,49170
1210,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,007,SCOTPETA,,568,568,31240
1211,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,015,BOTTADASINGI,,674,674,37070
1212,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,016,BODDAVALASA,,435,435,23925
1213,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,049,PARVATALAPETA,,346,346,19030
1214,01_F_05_04,Skl_F_Vamsadhara_Vamsadhara_W2_Hiramandalam,096,KONDACHARLANGI,,228,228,12540
1215,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0111032,MASENAPUTHI,,122,122,6710
1216,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0111033,JANGALAPADU,,168,168,9240
1217,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0111034,BODLAPADU,,80,80,4400
1218,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0111035,ADDURIPETA,,97,97,5335
1219,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0111037,JOGIPADUVENKATAPURAM-UI,,,0,0
1220,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0111055,THAMMINAIDUPETA,,,0,0
1221,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0123043,KOTTURU,141,,141,7755
1222,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117010,PALAVALASA (UI),,,0,0
1223,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117023,NARASINGAPALLE (UI),,,0,0
1224,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117027,RAVICHANDRI,1326,,1326,72930
1225,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117028,DHANUKUVADA,873,,873,48015
1226,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117031,DABBAPADU,986,,986,54230
1227,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117033,CHINTALABADAVANJA,833,,833,45815
1228,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117037,SYAMALAMBAPURAM,520,,520,28600
1229,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117040,BHARATAM,103,,103,5665
1230,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117045,SIDDANTHAM,344,,344,18920
1231,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117047,SOMANADHAPURAM (UI),,,0,0
1232,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117053,GONEPADU,1023,,1023,56265
1233,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117055,BOPPADAM,445,,445,24475
1234,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117056,PARVATHIPURAM (U.I),,,0,0
1235,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117058,SARUBUJJILI,859,,859,47245
1236,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117059,AMRUTHLINGANAGARAM,445,,445,24475
1237,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117060,RASOOLUPETA(UI),,,0,0
1238,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117063,LODDALAKAKITAPAPALLE,383,,383,21065
1239,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117064,YERAGAM,1391,,1391,76505
1240,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117065,BUDDIVALASA,288,,288,15840
1241,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117066,NANDIKOTA,694,,694,38170
1242,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117071,BURIDIVALASA,855,,855,47025
1243,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117072,MARRIPADU,426,,426,23430
1244,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117074,THURAKAPETA,506,,506,27830
1245,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117078,SINDUVADA,1035,,1035,56925
1246,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117079,SHALANTRI,1067,,1067,58685
1247,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117080,KOTHAKOTA,2130,,2130,117150
1248,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117081,CHAPALAVALASA(UI),,,0,0
1249,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117084,SUBHADRAPURAM,396,,396,21780
1250,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117085,SURYANARAYANAPURAM,140,,140,7700
1251,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117086,PEDDAVENKATAPURAM,436,,436,23980
1252,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117087,CHINNAVENKATAPURAM,167,,167,9185
1253,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117090,AVATARABAD,329,,329,18095
1254,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117092,PURUSHOTTAPURAM,4162,,4162,228910
1255,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117011,FOXDORAPETA,,215,215,11825
1256,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117012,SARADAM,,315,315,17325
1257,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117013,GARLAPADU,,108,108,5940
1258,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117014,CHORLANGI,,579,579,31845
1259,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117017,NARENDRAPURAM (UI),,,0,0
1260,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117024,JADAPETA,,519,519,28545
1261,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117025,KOTTAPETA,,401,401,22055
1262,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117026,PUSAM,,552,552,30360
1263,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117029,CHITTIMANDALAM,,52,52,2860
1264,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117030,VADAVALASA,,295,295,16225
1265,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117034,KAVITI,,275,275,15125
1266,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117035,DONKALABADAVANJA,,708,708,38940
1267,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117036,KARKAVALASA,,1507,1507,82885
1268,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117038,KRISHNAPURAM,,782,782,43010
1269,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117039,SEETHARAMPURAM (UI),,,0,0
1270,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117041,MALLIKARJUNAPURAM,,142,142,7810
1271,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117042,JAMBADA,,175,175,9625
1272,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117043,BORRAMPETA,,803,803,44165
1273,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117044,MUNGANNAAGRAHARAM,,813,813,44715
1274,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117046,SUMANTHAPURAM,,725,725,39875
1275,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117048,LAKSHIMIPURAM,,346,346,19030
1276,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117050,LAKSHIMIPURAM  (UI),,,0,0
1277,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117051,THELLIKIPENTA,,1174,1174,64570
1278,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117052,MATALABPETA,,1214,1214,66770
1279,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117054,VALASAPADU,,432,432,23760
1280,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117057,VIJAYARAMAPURAM,,1333,1333,73315
1281,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117061,PEDDAKAKITAPALLE,,385,385,21175
1282,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117062,CHINNAKAKITAPALLE,,603,603,33165
1283,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117067,VENNALAVALASA,,1028,1028,56540
1284,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117068,SRIRAMVALASA(UI),,,0,0
1285,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117069,TADIKONDA(UI),,,0,0
1286,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117070,CHIGURUVALASA,,1339,1339,73645
1287,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117073,SARABHAPURAM (U.I),,,0,0
1288,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117075,MOOLASOWLAPURAM,,616,616,33880
1289,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117076,ISAKALAPALEM,,808,808,44440
1290,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117077,PEDDASOWALAPURAM,,1017,1017,55935
1291,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117082,KONDRAGUDA,,294,294,16170
1292,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117083,DAKARAVALASA,,446,446,24530
1293,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117088,PALAVALASA,,652,652,35860
1294,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0117089,RAVIVALASA,,843,843,46365
1295,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0113025,PEDAPOLLA,,811,811,44605
1296,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0113074,PANUKUVALASA,,458,458,25190
1297,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0113097,SAMBHAM,,924,924,50820
1298,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0113101,SARANGI,,548,548,30140
1299,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0113105,KODISA,,1414,1414,77770
1300,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0113114,PEDAVANGARA,,219,219,12045
1301,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0113115,KADAGANDI,,398,398,21890
1302,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0113116,CHINAVANGAR,,220,220,12100
1303,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0113117,VONDRAJOLA,,332,332,18260
1304,01_F_05_05,Skl_F_Vamsadhara_Vamsadhara_W3_Sarubujjili,0113118,BHUCHENDRI,,44,44,2420
1305,01_F_05_06,Skl_F_Vamsadhara_Vamsadhara_W4_Gara,013,CHINNAJOMAVALASA,708,,708,38940
1306,01_F_05_06,Skl_F_Vamsadhara_Vamsadhara_W4_Gara,014,MUNAGAVALASA,660,,660,36300
1307,01_F_05_06,Skl_F_Vamsadhara_Vamsadhara_W4_Gara,015,ANANDAPURAM,154,,154,8470
1308,01_F_05_06,Skl_F_Vamsadhara_Vamsadhara_W4_Gara,016,RAMACHANDRAPURAM,771,,771,42405
1309,01_F_05_06,Skl_F_Vamsadhara_Vamsadhara_W4_Gara,017,CHITTIVALASA,746,,746,41030
1310,01_F_05_06,Skl_F_Vamsadhara_Vamsadhara_W4_Gara,018,SYLADA,2636,,2636,144980
1311,01_F_05_06,Skl_F_Vamsadhara_Vamsadhara_W4_Gara,019,PEDDAJOMMAVALASA,390,,390,21450
1312,01_F_05_06,Skl_F_Vamsadhara_Vamsadhara_W4_Gara,010,MANDADI,,399,399,21945
1313,01_F_05_06,Skl_F_Vamsadhara_Vamsadhara_W4_Gara,011,THALLAVALASA,,314,314,17270
1314,01_F_05_06,Skl_F_Vamsadhara_Vamsadhara_W4_Gara,012,S.KOTHAVALASA,,1008,1008,55440
1315,01_F_05_06,Skl_F_Vamsadhara_Vamsadhara_W4_Gara,028,PONNAMPETA,,967,967,53185
1316,01_F_05_06,Skl_F_Vamsadhara_Vamsadhara_W4_Gara,056,SUNDARAYYAPETA(UI),,,0,0
1317,01_F_05_06,Skl_F_Vamsadhara_Vamsadhara_W4_Gara,057,KATAKAMAYYAPETA,,,0,0
1318,01_F_05_06,Skl_F_Vamsadhara_Vamsadhara_W4_Gara,058,KORAGAM,,656,656,36080
1319,01_F_05_06,Skl_F_Vamsadhara_Vamsadhara_W4_Gara,059,BORAGAVALASA,,347,347,19085
1320,01_F_05_06,Skl_F_Vamsadhara_Vamsadhara_W4_Gara,001,BURAVALLI,1628,,1628,89540
1321,01_F_05_06,Skl_F_Vamsadhara_Vamsadhara_W4_Gara,002,AMBALLAVALASA,915,,915,50325
1322,01_F_05_06,Skl_F_Vamsadhara_Vamsadhara_W4_Gara,003,SALIHUNDAM,4814,,4814,264770
1323,01_F_05_06,Skl_F_Vamsadhara_Vamsadhara_W4_Gara,004,GARA,4039,,4039,222145
1324,01_F_05_06,Skl_F_Vamsadhara_Vamsadhara_W4_Gara,005,VOMARAVALLI,3973,,3973,218515
1325,01_F_05_06,Skl_F_Vamsadhara_Vamsadhara_W4_Gara,006,KALINGAPATNAM,6457,,6457,355135
1326,01_F_05_06,Skl_F_Vamsadhara_Vamsadhara_W4_Gara,007,THONANGI,5546,,5546,305030
1327,01_F_05_06,Skl_F_Vamsadhara_Vamsadhara_W4_Gara,008,KORNI,1725,,1725,94875
1328,01_F_05_06,Skl_F_Vamsadhara_Vamsadhara_W4_Gara,009,KORLAM,2420,,2420,133100
1329,01_F_05_06,Skl_F_Vamsadhara_Vamsadhara_W4_Gara,010,VATSAVALASA,3195,,3195,175725
1330,01_F_05_06,Skl_F_Vamsadhara_Vamsadhara_W4_Gara,011,JAFRABAD,1071,,1071,58905
1331,01_F_05_06,Skl_F_Vamsadhara_Vamsadhara_W4_Gara,012,TULUGU(KURMANADAPURAM),2171,,2171,119405
1332,01_F_05_06,Skl_F_Vamsadhara_Vamsadhara_W4_Gara,013,JALLUVALASA,582,,582,32010
1333,01_F_05_06,Skl_F_Vamsadhara_Vamsadhara_W4_Gara,014,NIZAMABAD,1439,,1439,79145
1334,01_F_05_06,Skl_F_Vamsadhara_Vamsadhara_W4_Gara,015,SATIVADA,1957,,1957,107635
1335,01_F_05_06,Skl_F_Vamsadhara_Vamsadhara_W4_Gara,016,FAKEERTAKIYA,13,,13,715
1336,01_F_05_06,Skl_F_Vamsadhara_Vamsadhara_W4_Gara,017,SEETHARAMAPURAM,442,,442,24310
1337,01_F_05_06,Skl_F_Vamsadhara_Vamsadhara_W4_Gara,018,KOTHURUSIRIGAM,1488,,1488,81840
1338,01_F_05_06,Skl_F_Vamsadhara_Vamsadhara_W4_Gara,019,RAGHAVAPURAM,470,,470,25850
1339,01_F_05_06,Skl_F_Vamsadhara_Vamsadhara_W4_Gara,020,AMPOLU,9767,,9767,537185
1340,01_F_05_06,Skl_F_Vamsadhara_Vamsadhara_W4_Gara,022,DEEAPAVALI,1181,,1181,64955
1341,01_F_05_06,Skl_F_Vamsadhara_Vamsadhara_W4_Gara,024,GONTI,,777,777,42735
1342,01_F_05_06,Skl_F_Vamsadhara_Vamsadhara_W4_Gara,025,SRIKURMAM,16967,,16967,933185
1343,01_F_05_06,Skl_F_Vamsadhara_Vamsadhara_W4_Gara,032,SEETHARAMPURAM@T.PETA,725,,725,39875
1344,01_F_05_06,Skl_F_Vamsadhara_Vamsadhara_W4_Gara,091,ROTTALAVALASA,1628,,1628,89540
1345,01_F_05_06,Skl_F_Vamsadhara_Vamsadhara_W4_Gara,093,KONDAVALASA,1167,,1167,64185
1346,01_F_05_06,Skl_F_Vamsadhara_Vamsadhara_W4_Gara,001,PONNAM,3412,,3412,187660
1347,01_F_05_06,Skl_F_Vamsadhara_Vamsadhara_W4_Gara,003,BATTERU,481,,481,26455
1348,01_F_05_06,Skl_F_Vamsadhara_Vamsadhara_W4_Gara,004,NAIRA,2017,,2017,110935
1349,01_F_05_06,Skl_F_Vamsadhara_Vamsadhara_W4_Gara,005,BYRIVANIPETA,1241,,1241,68255
1350,01_F_05_06,Skl_F_Vamsadhara_Vamsadhara_W4_Gara,010,RAGOLU,5210,,5210,286550
1351,01_F_05_06,Skl_F_Vamsadhara_Vamsadhara_W4_Gara,012,SILAGAMSINGIVALASA,3387,,3387,186285
1352,01_F_05_06,Skl_F_Vamsadhara_Vamsadhara_W4_Gara,013,ALIKAM,,2480,2480,136400
1353,01_F_05_06,Skl_F_Vamsadhara_Vamsadhara_W4_Gara,014,KARAJADA,1841,,1841,101255
1354,01_F_05_06,Skl_F_Vamsadhara_Vamsadhara_W4_Gara,015,BHYRI,2271,,2271,124905
1355,01_F_05_06,Skl_F_Vamsadhara_Vamsadhara_W4_Gara,016,SINGUPURAM,12420,,12420,683100
1356,01_F_05_06,Skl_F_Vamsadhara_Vamsadhara_W4_Gara,017,THANDEMVALASA,2939,,2939,161645
1357,01_F_05_06,Skl_F_Vamsadhara_Vamsadhara_W4_Gara,028,BALIVADA,,787,787,43285
1358,01_F_01,Skl_F_Bahuda_Ichapuram,001,MUCHINDRA,,1220,1220,67100
1359,01_F_01,Skl_F_Bahuda_Ichapuram,002,KEDARIPURAM,,1633,1633,89815
1360,01_F_01,Skl_F_Bahuda_Ichapuram,005,BALAKRISHNAPURAM,,1191,1191,65505
1361,01_F_01,Skl_F_Bahuda_Ichapuram,006,MUNIBHADRA,,724,724,39820
1362,01_F_01,Skl_F_Bahuda_Ichapuram,008,MANDAPALLE,,4947,4947,272085
1363,01_F_01,Skl_F_Bahuda_Ichapuram,009,TELUKUNCHI,,2319,2319,127545
1364,01_F_01,Skl_F_Bahuda_Ichapuram,010,HARIPURAM,,957,957,52635
1365,01_F_01,Skl_F_Bahuda_Ichapuram,011,BODDAKALI,,696,696,38280
1366,01_F_01,Skl_F_Bahuda_Ichapuram,012,PAITHARIKEERTHIPURAM,,2500,2500,137500
1367,01_F_01,Skl_F_Bahuda_Ichapuram,013,KOLIGAM,,1747,1747,96085
1368,01_F_01,Skl_F_Bahuda_Ichapuram,014,BODDABADA,,1319,1319,72545
1369,01_F_01,Skl_F_Bahuda_Ichapuram,015,ARAKABHADRA,,1250,1250,68750
1370,01_F_01,Skl_F_Bahuda_Ichapuram,016,SASANAM,,565,565,31075
1371,01_F_01,Skl_F_Bahuda_Ichapuram,017,TAKATLA BARAMPURAM,,444,444,24420
1372,01_F_01,Skl_F_Bahuda_Ichapuram,018,BIRLANGI,,2478,2478,136290
1373,01_F_01,Skl_F_Bahuda_Ichapuram,019,MASAKHAPURAM,,1347,1347,74085
1374,01_F_01,Skl_F_Bahuda_Ichapuram,021,LODDAPUTTI,,5127,5127,281985
1375,01_F_01,Skl_F_Bahuda_Ichapuram,022,TULASIGAM,,3582,3582,197010
1376,01_F_01,Skl_F_Bahuda_Ichapuram,023,DHARMAPURAM,,1994,1994,109670
1377,01_F_01,Skl_F_Bahuda_Ichapuram,024,PURNATAKAM,,483,483,26565
1378,01_F_01,Skl_F_Bahuda_Ichapuram,025,KOTHARI,,1562,1562,85910
1379,01_F_01,Skl_F_Bahuda_Ichapuram,026,EDUPURAM,,7898,7898,434390
1380,01_F_01,Skl_F_Bahuda_Ichapuram,027,KESUPURAM,,3099,3099,170445
1381,01_F_01,Skl_F_Bahuda_Ichapuram,028,BURJAPADU,,4531,4531,249205
1382,01_F_01,Skl_F_Bahuda_Ichapuram,,ICHCHAPURAM (Muncipality),,37288,37288,2050840
1383,01_F_01,Skl_F_Bahuda_Ichapuram,001,POLERU,,2311,2311,127105
1384,01_F_01,Skl_F_Bahuda_Ichapuram,002,BHYRIPURAM,,893,893,49115
1385,01_F_01,Skl_F_Bahuda_Ichapuram,003,GHATIMUKUNDAPURAM,,576,576,31680
1386,01_F_01,Skl_F_Bahuda_Ichapuram,004,KUMBARINOWGAM,,1709,1709,93995
1387,01_F_01,Skl_F_Bahuda_Ichapuram,005,JANARDHANAPURAM,,,0,0
1388,01_F_01,Skl_F_Bahuda_Ichapuram,006,DOLAGOVINDAPURAM,,893,893,49115
1389,01_F_01,Skl_F_Bahuda_Ichapuram,007,BELLUPADA,,852,852,46860
1390,01_F_01,Skl_F_Bahuda_Ichapuram,008,MUNDALA,,1721,1721,94655
1391,01_F_01,Skl_F_Bahuda_Ichapuram,009,DEPPIPADA,,66,66,3630
1392,01_F_01,Skl_F_Bahuda_Ichapuram,010,TIMMALANJI,,288,288,15840
1393,01_F_01,Skl_F_Bahuda_Ichapuram,011,JILLUNDA,,533,533,29315
1394,01_F_01,Skl_F_Bahuda_Ichapuram,012,REKHADEVIPURAM,,609,609,33495
1395,01_F_01,Skl_F_Bahuda_Ichapuram,013,YEKKALA,,1604,1604,88220
1396,01_F_01,Skl_F_Bahuda_Ichapuram,014,BHINNALA,,64,64,3520
1397,01_F_01,Skl_F_Bahuda_Ichapuram,015,BHINNALA KOTHURU,,216,216,11880
1398,01_F_01,Skl_F_Bahuda_Ichapuram,016,JADUPUDI,,2925,2925,160875
1399,01_F_01,Skl_F_Bahuda_Ichapuram,017,PEDDAKHOJIRIA,,809,809,44495
1400,01_F_01,Skl_F_Bahuda_Ichapuram,018,KESARIPADA,,1622,1622,89210
1401,01_F_01,Skl_F_Bahuda_Ichapuram,019,KOLLURU,,1858,1858,102190
1402,01_F_01,Skl_F_Bahuda_Ichapuram,020,GUNDAM,,235,235,12925
1403,01_F_01,Skl_F_Bahuda_Ichapuram,021,RAGAPURAM,,,0,0
1404,01_F_01,Skl_F_Bahuda_Ichapuram,022,MATHAMSARIAPALLE,,2666,2666,146630
1405,01_F_01,Skl_F_Bahuda_Ichapuram,023,SIRTHALI,,566,566,31130
1406,01_F_01,Skl_F_Bahuda_Ichapuram,024,KARTHALI,,770,770,42350
1407,01_F_01,Skl_F_Bahuda_Ichapuram,025,AMPURAM,,681,681,37455
1408,01_F_01,Skl_F_Bahuda_Ichapuram,026,CHINNAKHOJIRIA,,750,750,41250
1409,01_F_01,Skl_F_Bahuda_Ichapuram,027,MAKARAMPURAM,,2530,2530,139150
1410,01_F_01,Skl_F_Bahuda_Ichapuram,028,KATTIVARAM,,3798,3798,208890
1411,01_F_01,Skl_F_Bahuda_Ichapuram,029,NARASANNAMUKUNDAPURAM,,1200,1200,66000
1412,01_F_01,Skl_F_Bahuda_Ichapuram,030,PURUSHOTHAPURAM,,1415,1415,77825
1413,01_F_01,Skl_F_Bahuda_Ichapuram,031,ARAVASARIAPALLI,,823,823,45265
1414,01_F_01,Skl_F_Bahuda_Ichapuram,032,PUDABHADRA,,20,20,1100
1415,01_F_01,Skl_F_Bahuda_Ichapuram,033,DALESWARAM,,272,272,14960
1416,01_F_01,Skl_F_Bahuda_Ichapuram,034,RANGUMATIA,,272,272,14960
1417,01_F_01,Skl_F_Bahuda_Ichapuram,037,MAHALPADA,,,0,0
1418,01_F_01,Skl_F_Bahuda_Ichapuram,038,BHOGABENI,,767,767,42185
1419,01_F_01,Skl_F_Bahuda_Ichapuram,039,VEERA RAMACHANDRAPURAM,,,0,0
1420,01_F_01,Skl_F_Bahuda_Ichapuram,040,SAMANTHARAMACHANDRAPURA,,1171,1171,64405
1421,01_F_01,Skl_F_Bahuda_Ichapuram,041,PADMATULA,,799,799,43945
