"Sr.no",,,"village name","No. M.I.Tanks command area",,"Number of M.I.Tanks [Non command area]",,"Number of M.I.Tanks PQ Area
[Poor GW Quality area]",
,"Watershed code ","GW watershed name",,"Number","spread ha","Number","spread ha","Number","spread ha"
228,"01_F_06_01","Skl_F_Nagavali_Ottigedda_Veeraghattam","GOLUKUPPA",,0,,0,,
229,"01_F_06_01","Skl_F_Nagavali_Ottigedda_Veeraghattam","GULUMURU",,0,,0,,
230,"01_F_06_01","Skl_F_Nagavali_Ottigedda_Veeraghattam","DABARA",,0,,0,,
231,"01_F_06_01","Skl_F_Nagavali_Ottigedda_Veeraghattam","TALADA",,0,,0,,
232,"01_F_06_01","Skl_F_Nagavali_Ottigedda_Veeraghattam","SARA",,0,,0,,
233,"01_F_06_01","Skl_F_Nagavali_Ottigedda_Veeraghattam","LOKOTTAVALASA",,0,,0,,
234,"01_F_06_01","Skl_F_Nagavali_Ottigedda_Veeraghattam","KOTHAM",,0,,0,,
235,"01_F_06_01","Skl_F_Nagavali_Ottigedda_Veeraghattam","BUTALAGUDA",,0,,0,,
236,"01_F_06_01","Skl_F_Nagavali_Ottigedda_Veeraghattam","DEVAGIRI",,0,,0,,
237,"01_F_06_01","Skl_F_Nagavali_Ottigedda_Veeraghattam","GAZILI",,0,,0,,
238,"01_F_06_01","Skl_F_Nagavali_Ottigedda_Veeraghattam","KADAKELLA",,0,,0,,
239,"01_F_06_01","Skl_F_Nagavali_Ottigedda_Veeraghattam","KAMBARA",,0,,0,,
240,"01_F_06_01","Skl_F_Nagavali_Ottigedda_Veeraghattam","DASUMANTHA PURAM",,0,,0,,
241,"01_F_06_01","Skl_F_Nagavali_Ottigedda_Veeraghattam","NARSIPURAM",,0,,0,,
242,"01_F_06_01","Skl_F_Nagavali_Ottigedda_Veeraghattam","CHINAGORA",,0,1,0.6384,,
243,"01_F_06_01","Skl_F_Nagavali_Ottigedda_Veeraghattam","PEDDURU",,0,1,0.7664,,
244,"01_F_06_01","Skl_F_Nagavali_Ottigedda_Veeraghattam","CHALIVENDRI",,0,,0,,
245,"01_F_06_01","Skl_F_Nagavali_Ottigedda_Veeraghattam","J. GOPALAPURAM",,0,5,2.4928,,
246,"01_F_06_01","Skl_F_Nagavali_Ottigedda_Veeraghattam","BURUGA",,0,,0,,
247,"01_F_06_01","Skl_F_Nagavali_Ottigedda_Veeraghattam","NADIMIKELLA",,0,,0,,
248,"01_F_06_01","Skl_F_Nagavali_Ottigedda_Veeraghattam","MODATIKELLA(UI)",,0,,0,,
249,"01_F_06_01","Skl_F_Nagavali_Ottigedda_Veeraghattam","SRIHARI PURAM(UI)",,0,,0,,
250,"01_F_06_01","Skl_F_Nagavali_Ottigedda_Veeraghattam","CHITTIPUDIVALASA",,0,,0,,
251,"01_F_06_01","Skl_F_Nagavali_Ottigedda_Veeraghattam","KOTHUGUMADA",,0,,0,,
252,"01_F_06_01","Skl_F_Nagavali_Ottigedda_Veeraghattam","VEERAGHATTAM",11,6.56,0,0,,
253,"01_F_06_01","Skl_F_Nagavali_Ottigedda_Veeraghattam","KUMBIDICHAPURAM",,0,,0,,
254,"01_F_06_01","Skl_F_Nagavali_Ottigedda_Veeraghattam","KATHULAKAVITI",,0,6,5.752,,
255,"01_F_06_01","Skl_F_Nagavali_Ottigedda_Veeraghattam","HUSSAIN PURAM",,0,1,1.4912,,
256,"01_F_06_01","Skl_F_Nagavali_Ottigedda_Veeraghattam","MOKASHARAJAPURAM",,0,1,0.1712,,
257,"01_F_06_01","Skl_F_Nagavali_Ottigedda_Veeraghattam","KONCHA",,0,,0,,
258,"01_F_06_01","Skl_F_Nagavali_Ottigedda_Veeraghattam","BODLAPADU",,0,,0,,
259,"01_F_06_01","Skl_F_Nagavali_Ottigedda_Veeraghattam","REGULAPADU",,0,,0,,
260,"01_F_06_01","Skl_F_Nagavali_Ottigedda_Veeraghattam","V.VENKAMPETA",,0,,0,,
261,"01_F_06_01","Skl_F_Nagavali_Ottigedda_Veeraghattam","CHIDIMIDARI SEETHARAMAR",,0,,0,,
262,"01_F_06_01","Skl_F_Nagavali_Ottigedda_Veeraghattam","CHIDIMI",,0,,0,,
263,"01_F_06_01","Skl_F_Nagavali_Ottigedda_Veeraghattam","GADAGAMMA",,0,,0,,
264,"01_F_06_01","Skl_F_Nagavali_Ottigedda_Veeraghattam","PALAMETTA VIZIARAMAPURA",,0,,0,,
265,"01_F_06_01","Skl_F_Nagavali_Ottigedda_Veeraghattam","TUDI",,0,1,0.5328,,
266,"01_F_06_01","Skl_F_Nagavali_Ottigedda_Veeraghattam","VANDUVA",4,1.92,0,0,,
267,"01_F_06_01","Skl_F_Nagavali_Ottigedda_Veeraghattam","ADARU",,0,,0,,
268,"01_F_06_01","Skl_F_Nagavali_Ottigedda_Veeraghattam","DEPPIVALASA",,0,4,5.24,,
269,"01_F_06_01","Skl_F_Nagavali_Ottigedda_Veeraghattam","CHEBYYAMVALASA",,0,2,1.0224,,
270,"01_F_06_01","Skl_F_Nagavali_Ottigedda_Veeraghattam","BITIWADA",,0,14,5.7728,,
271,"01_F_06_01","Skl_F_Nagavali_Ottigedda_Veeraghattam","TETTANGI",7,7.36,0,0,,
272,"01_F_06_01","Skl_F_Nagavali_Ottigedda_Veeraghattam","KUMMARIGUNTA",0,0,9,8.16,,
273,"01_F_06_01","Skl_F_Nagavali_Ottigedda_Veeraghattam","NEELANAGARAM",,0,,0,,
274,"01_F_06_01","Skl_F_Nagavali_Ottigedda_Veeraghattam","TALAVARAM",,0,,0,,
275,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","BELALAMAM",,0,,0,,
276,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","THOTADA",,0,,0,,
277,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","AKKIVARAM",,0,,0,,
278,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","NARAYANAPURAM",,0,,0,,
279,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","SHERMAHAMMADPURAM",,0,7,62.364,,
280,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","IBRAHIMBAD",,0,,0,,
281,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","POLAGRAHARAM",,0,,0,,
282,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","THAMMUNAIDUPETA",,0,,0,,
283,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","JARAPINAIDUPETA",,0,,0,,
284,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","PUDIVALASA",,0,,0,,
285,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","KUSALAPURAM",,0,,0,,
286,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","DUPPALAVALASA",1,13.84,,0,,
287,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","THOTAPALEM",,0,,0,,
288,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","DOMAM",,0,,0,,
289,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","SHERMOHAMMADPURAMPETA",,0,,0,,
290,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","JARAJAM",,0,8,55.44,,
291,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","ETCHERLA",,0,11,93.216,,
292,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","CHINARAOPALLE",,0,12,74.012,,
293,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","MASEEDAGRAHARAM",,0,,0,,
294,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","SANTHASEETHARAMPURAM",,0,7,104.584,,
295,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","MUDDADA",9,60.868,,0,,
296,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","KONGARAM",,0,,0,,
297,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","PONNADA",,0,,0,,
298,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","BONTALAKODURU",3,21.22,,0,,
299,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","DHARMAVARAM",2,8.728,,0,,
300,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","KALURIACARYULAAGRAHARAM",,0,,0,,
301,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","OLETIACHAMMAAGRAHARAM",,0,,0,,
302,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","NAGULAVALASA",,0,6,118.8,,
303,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","PENTA",,0,1,11.736,,
304,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","MARRIVALASA",,0,5,144.94,,
305,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","NAKKAPETA",,0,,0,,
306,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","TENKALA DUGGAVALSA",,0,2,16.8,,
307,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","GEDELAPETA",,0,2,71.2,,
308,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","PALAKHANDYAM",,0,3,41.94,,
309,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","METTAVALASA",,0,3,44,,
310,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","JAGANNADHAPURAM",,0,1,6.26,,
311,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","SEETHARAMPURAM",,0,,0,,
312,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","SANTHAVURITY",7,96.972,,0,,
313,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","ANANDAPURAM",,0,4,14.4,,
314,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","ABOTHULAPETA",,0,,0,,
315,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","VANDRANGI",,0,19,24,,
316,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","NIDDAM",9,80.2,,0,,
317,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","GOBBURU",1,8.8,,0,,
318,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","GANGUVARISIGADAM",,0,12,116,,
319,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","VENKAYYAPETA",,0,,0,,
320,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","YENDUVAPETA",,0,,0,,
321,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","JAGANNADHAVALASA",,0,4,41.2,,
322,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","NARISHMAPURAM",,0,1,3.2,,
323,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","YENDUVA",,0,,0,,
324,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","S.P.RAMACHANDRAPURAM",,0,4,50,,
325,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","CHETTUPODILAM",,0,10,65.2,,
326,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","MADHUPAM",,0,11,83.272,,
327,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","KAPPARAM",,0,2,16.96,,
328,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","VELAGADA",,0,11,69.936,,
329,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","CHANDRAYYAPETA",,0,2,12.968,,
330,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","NADIMIVALASA",,0,16,112,,
331,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","NARAYANAGAJAPATHIRAJUPU",,0,,0,,
332,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","KOLLIPETA",,0,,0,,
333,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","GOKARNPALLE",6,95.2,,0,,
334,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","GANDREDU",,0,,0,,
335,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","TADIVALASA",,0,,0,,
336,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","BODDEPALLE",,0,,0,,
337,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","ALAMAJIPETA",,0,,0,,
338,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","PENUBARTHI",,0,,0,,
339,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","GORINTA",1,3.2,,0,,
340,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","RAPAKA",,0,17,270,,
341,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","LAIDAM",,0,3,33.2,,
342,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","KONCHADA",,0,5,47.2,,
343,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","PONDURU",,0,10,93.6,,
344,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","MALAKAM",,0,7,175.6,,
345,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","THANDYAM",,0,12,124,,
346,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","KRISHNAPURAM",,0,4,23.6,,
347,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","VENKATARAYUNIGUDEM",,0,6,54,,
348,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","KOTIPALLE",,0,6,76.8,,
349,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","DALLAVALASA",,0,,0,,
350,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","PILLALAVALASA",,0,1,2,,
351,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","THOLAPI",1,14,,0,,
352,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","ATCHIPOLAVALASA",,0,,0,,
353,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","MODDALAVALASA",,0,,0,,
354,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","SINGURU",,0,,0,,
355,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","KINTHALI",1,22,,0,,
356,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","RAMADASUPURAM",,0,,0,,
357,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","KANIMETTA",1,10,,0,,
358,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","DHARMAPURAM",,0,1,23.2,,
359,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","BURIDIKANCHARAM",,0,6,48.8,,
360,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","NANDIVADA",,0,1,6.8,,
361,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","THATIPADU",,0,26,95.3,,
362,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","BURADA",,0,14,133.128,,
363,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","LATCHANNA VALASA",,0,12,71.852,,
364,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","BALAKAVI VALASA",,0,,0,,
365,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","AGURU",,0,12,189.6,,
366,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","KANCHARAM",,0,9,102,,
367,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","KONDAMPETA",,0,1,4.8,,
368,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","RAJAM",,0,4,95.2,,
369,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","GURAVAM",,0,11,150.4,,
370,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","SARADHI",,0,3,49.2,,
371,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","GOPALAPURAM",,0,9,122,,
372,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","RAJAYYAPETA",,0,18,181.2,,
373,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","OMMI",,0,12,101.2,,
374,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","ILLAMANADIU VALASA",,0,,0,,
375,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","VIJAYARAMAPURAM",,0,9,119.2,,
376,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","BOMMINAIDU VALASA",,0,11,105.6,,
377,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","MUDDADAJOGI VALASA",,0,14,96,,
378,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","MAREDUBAKA",,0,8,97.2,,
379,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","KOTHA VALASA",,0,4,28,,
380,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","PENUBAKA",,0,8,76.4,,
381,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","SYAMPURAM",,0,7,56,,
382,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","RAMANUJULAPETA",,0,1,10.8,,
383,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","ANTHAKAPALLI",,0,5,61.6,,
384,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","V R AGRAHARAM",,0,6,70.4,,
385,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","POGIRI",,0,18,183.2,,
386,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","GUYYANNA VALASA",,0,6,68.8,,
387,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","BODDAVALASA",,0,,0,,
388,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","NANDABALAGA",,0,6,60,,
389,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","KOTARIPURAM",,0,5,82,,
390,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","BODDAM",,0,17,150.8,,
391,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","G CHEEPURUPALLI",,0,13,102.4,,
392,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","SOPERU",,0,10,54,,
393,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","PONUGUTIVALASA",,0,9,173.6,,
394,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","BODDURU",,0,13,114,,
395,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","BILLANI",,0,3,36.2,,
396,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","THALATAMPARA",,0,2,13.092,,
397,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","GULLASITHARAMAPURAM",,0,15,133.2,,
398,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","PULLITA",7,72.8,,0,,
399,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","LINGAPURAM",,0,,0,,
400,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","MAMIDIPALLE",15,100.8,,0,,
401,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","SURAVARAM",6,100.4,,0,,
402,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","MIRTHIVALASA",,0,8,71.192,,
403,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","APPALAAGRAHARAM",3,15.6,,0,,
404,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","SESHADRIPURAM",,0,,0,,
405,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","MANDAVAKURITI",40,281.2,,0,,
406,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","JANAKIPURAM",3,13.332,,0,,
407,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","SIRIPURAM",14,87.6,,0,,
408,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","G.N.PURAM",8,11.968,,0,,
409,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","VALTAIR",,0,,0,,
410,"01_F_06_03","Skl_F_Nagavali_Relligedda_Rajam","KAVALI",3,5.7,,0,,
411,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","ALLENA",,0,,0,,
412,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","GOTTAMANGALAPURAM",,0,,0,,
413,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","ANNAVARAM",,0,,0,,
414,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","SARASANA PALLE",,0,7,50.4,,
415,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","KONDA VALASA",,0,22,115.2,,
416,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","JODU BANDALA",,0,4,30.8,,
417,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","KANDISA",12,43.2,,0,,
418,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","TUNIVADA",8,45.2,,0,,
419,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","CHELI GANI VALASA",,0,,0,,
420,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","RANGA RAYAPURAM",,0,3,16,,
421,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","REGADI",,0,,0,,
422,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","BODDAVALASA",,0,,0,,
423,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","SANKILI",10,81.6,,0,,
424,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","PURLI",,0,,0,,
425,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","DEVUDALA",2,16.8,,0,,
426,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","GOPEM PETA",,0,,0,,
427,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","APPAPURAM",,0,16,222.4,,
428,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","AMADALAVALASA",11,96,,0,,
429,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","NAYURALA VALASA",14,94,,0,,
430,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","AMBADA",7,61.6,,0,,
431,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","VENKAM PETA",,0,22,219.6,,
432,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","KODISA",14,131.2,,0,,
433,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","VENKATAPURAM",,0,7,60.8,,
434,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","PORAM",,0,,0,,
435,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","UNUKURU",14,214.4,,0,,
436,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","VOPPANGI",,0,1,8,,
437,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","PARAMPETA",,0,13,154.4,,
438,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","PEDA SIRLAM",,0,9,128,,
439,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","CHINA SIRLAM",,0,13,97.2,,
440,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","VENKATA RANGARAYA PURAM",7,18.8,,0,,
441,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","LINGALA VALASA",16,318.4,,0,,
442,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","LATCHA RAYAPURAM",,0,6,31.6,,
443,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","GULLA PADU",,0,13,158,,
444,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","UNGARADA",20,263.2,,0,,
445,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","KONDALA MAMIDI VALASA",,0,5,105.2,,
446,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","VANDANAPETA",,0,,0,,
447,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","LAXMIPURAM",,0,8,61.2,,
448,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","KOMERA",,0,,0,,
449,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","KHANDYAM",,0,,0,,
450,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","ADAVARAM",,0,,0,,
451,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","AKKANNA AGRAHARAM",2,32,,0,,
452,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","UPPARA NAIDUVALASA",11,64.8,,0,,
453,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","VANNALI",,0,7,33.6,,
454,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","CHATAYA VALASA",2,36,,0,,
455,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","VAVILAVALASA",,0,10,78.8,,
456,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","AMBAKHANDI",18,191.6,,0,,
457,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","SOMARAJUPETA",,0,12,110.8,,
458,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","KORRALLA VALASA",,0,21,191.2,,
459,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","PANASALA VALASA",,0,3,33.6,,
460,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","MULAKALA VALASA",,0,3,18.8,,
461,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","D.R.N.VALASA",,0,6,83.2,,
462,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","AMARAM",,0,,0,,
463,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","GADIMUDIDUM",,0,9,136.4,,
464,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","THALADA",,0,17,122.8,,
465,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","KRISHNAMVALASA",,0,8,93.6,,
466,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","SANKARUNIAGRAHARAM",,0,2,17.6,,
467,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","KONDAGUDEM",1,8.8,,0,,
468,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","MADHAVARAYAPURAM",,0,,0,,
469,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","JAVAM",,0,,0,,
470,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","M.V.RAMAYYA AGRAHARAM",,0,,0,,
471,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","KOTTURURAMACHANDRAPURAM",,0,,0,,
472,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","GOLLAVALASA",3,29.6,,0,,
473,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","MADDURURAMAYYAAGRAHARAM",,0,10,60,,
474,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","GARIKIPADU",,0,11,126,,
475,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","KRISHNASASTRULAPETA",,0,4,10.4,,
476,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","SANTHAKAVITI",5,68.8,,0,,
477,"01_F_06_02","Skl_F_Nagavali_Suvarnamukhi_Vangara","CHENNAIAHPETA",1,1.2,,0,,
