sr.no,,,village name,No. M.I.Tanks command area,,Number of M.I.Tanks [Non command area],,"Number of M.I.Tanks PQ Area
[Poor GW Quality area]",
,Watershed code ,GW watershed name,,Number,spread ha,Number,spread ha,Number,spread ha
304,06-I-42-10,Kri-I-42-Reddigudem,Anneraopeta,4,50,0,0,,
305,06-I-42-10,Kri-I-42-Reddigudem,Vedurubeedem,0,0,0,0,,
306,06-I-42-10,Kri-I-42-Reddigudem,Chandrala,4,252,0,0,,
307,06-I-42-10,Kri-I-42-Reddigudem,Keerthirayanigudem,2,8,0,0,,
308,06-I-42-10,Kri-I-42-Reddigudem,Velvadam,4,690,0,0,,
309,06-I-42-10,Kri-I-42-Reddigudem,T.Gannavaram,2,64,0,0,,
310,06-I-42-10,Kri-I-42-Reddigudem,Tolukodu,1,10,0,0,,
311,06-I-42-10,Kri-I-42-Reddigudem,Kanimerla,1,56,0,0,,
312,06-I-42-10,Kri-I-42-Reddigudem,Parvathapuram,0,0,0,0,,
313,06-I-42-10,Kri-I-42-Reddigudem,Ganapavaram,0,0,0,0,,
314,06-I-42-10,Kri-I-42-Reddigudem,Koduru,2,102,0,0,,
315,06-I-42-17,Kri-I-42-G.Konduru,Gurrajupalem,1,13,0,0,,
316,06-I-42-17,Kri-I-42-G.Konduru,Nandigama,2,210,0,0,,
317,06-I-42-17,Kri-I-42-G.Konduru,Kuntamukkala,2,234,0,0,,
318,06-I-42-17,Kri-I-42-G.Konduru,Bhimavarappadu,1,18,0,0,,
319,06-I-42-17,Kri-I-42-G.Konduru,Venkatapuram,1,61,0,0,,
320,06-I-42-17,Kri-I-42-G.Konduru,Vellaturu,2,496,0,0,,
321,06-I-42-17,Kri-I-42-G.Konduru,Chevuturu,5,112,0,0,,
322,06-I-42-17,Kri-I-42-G.Konduru,H.Mutyalampadu,2,100,0,0,,
323,06-I-42-17,Kri-I-42-G.Konduru,Kandulampadu,1,14,0,0,,
324,06-I-42-17,Kri-I-42-G.Konduru,Chegireddipadu,1,45,0,0,,
325,06-I-42-17,Kri-I-42-G.Konduru,Velagaleru,1,267,0,0,,
326,06-I-42-17,Kri-I-42-G.Konduru,Kavuluru,1,253,0,0,,
327,06-I-42-17,Kri-I-42-G.Konduru,Kadempothavaram,2,16,0,0,,
328,06-I-42-17,Kri-I-42-G.Konduru,Kondapalli,2,23,0,0,,
329,06-I-42-17,Kri-I-42-G.Konduru,Tummalapalem,0,0,0,0,,
330,06-I-42-17,Kri-I-42-G.Konduru,Ilaprolu,0,0,0,0,,
331,06-I-42-17,Kri-I-42-G.Konduru,Guntupalli,2,15,0,0,,
332,06-I-42-17,Kri-I-42-G.Konduru,Kothuru,3,12,0,0,,
333,06-I-42-17,Kri-I-42-G.Konduru,Tadepalli,5,75,0,0,,
334,06-I-42-17,Kri-I-42-G.Konduru,Paidurupadu,0,0,0,0,,
335,06-I-42-17,Kri-I-42-G.Konduru,Gollapudi,6,81,0,0,,
336,06-I-42-17,Kri-I-42-G.Konduru,Rayanapadu,0,0,0,0,,
337,06-I-42-17,Kri-I-42-G.Konduru,Shabada,0,0,0,0,,
338,06-I-42-17,Kri-I-42-G.Konduru,Vemavaram,0,0,0,0,,
339,06-I-42-17,Kri-I-42-G.Konduru,Jakkampudi,1,14.48,0,0,,
340,06-I-42-17,Kri-I-42-G.Konduru,Mylavaram,0,0,0,0,,
341,06-I-42-17,Kri-I-42-G.Konduru,Malkapuram,0,0,0,0,,
342,06-I-42-17,Kri-I-42-G.Konduru,Gudurupadu,0,0,0,0,,
343,06-I-42-23,Kri-I-42-Gannavaram,Kanasanapalli,8,146,0,0,,
344,06-I-42-23,Kri-I-42-Gannavaram,Adavinekkalam,1,16.2,0,0,,
345,06-I-42-23,Kri-I-42-Gannavaram,Pothavarappadu,2,101,0,0,,
346,06-I-42-23,Kri-I-42-Gannavaram,Pinnamareddipalli,3,61.5,0,0,,
347,06-I-42-23,Kri-I-42-Gannavaram,Gollanapalli,11,261,0,0,,
348,06-I-42-23,Kri-I-42-Gannavaram,Gopavarapugudem,11,243.1,0,0,,
349,06-I-42-23,Kri-I-42-Gannavaram,Purushottamapatnam,2,34,0,0,,
350,06-I-42-23,Kri-I-42-Gannavaram,Kondapavuluru,1,45.3,0,0,,
351,06-I-42-23,Kri-I-42-Gannavaram,Vedurupavuluru,4,490.5,0,0,,
352,06-I-42-23,Kri-I-42-Gannavaram,Surampalli,2,55.5,0,0,,
353,06-I-42-23,Kri-I-42-Gannavaram,Savarigudem,5,22.47,0,0,,
354,06-I-42-23,Kri-I-42-Gannavaram,Jakkulanekkalam,4,28.8,0,0,,
355,06-I-42-23,Kri-I-42-Gannavaram,Ramachandrapuram,3,30,0,0,,
356,06-I-42-23,Kri-I-42-Gannavaram,Veerapanenigudem,0,0,0,0,,
357,06-I-42-23,Kri-I-42-Gannavaram,Nunna,1,85,0,0,,
358,06-I-42-23,Kri-I-42-Gannavaram,K.V.Khandrika,2,36,0,0,,
359,06-I-42-23,Kri-I-42-Gannavaram,Pathapadu,2,122,0,0,,
360,06-I-42-23,Kri-I-42-Gannavaram,Nainavaram,0,0,0,0,,
361,06-I-42-23,Kri-I-42-Gannavaram,Ambapuram,1,1.22,0,0,,
362,06-I-42-23,Kri-I-42-Gannavaram,Ramavarappadu,0,0,0,0,,
363,06-I-42-23,Kri-I-42-Gannavaram,Prasadampadu,0,0,0,0,,
364,06-I-42-23,Kri-I-42-Gannavaram,Enikepadu,0,0,0,0,,
365,06-I-42-23,Kri-I-42-Gannavaram,Nidamanuru,0,0,0,0,,
366,06-I-42-23,Kri-I-42-Gannavaram,Dane Atkuru,0,0,0,0,,
367,06-I-42-23,Kri-I-42-Gannavaram,Gudavalli,0,0,0,0,,
368,06-I-42-23,Kri-I-42-Gannavaram,Gunadala,1,14.8,0,0,,
369,06-I-42-23,Kri-I-42-Gannavaram,Payakapuram,1,14,0,0,,
370,06-I-42-24,Kri-I-42-Gannavaram,Vijayawada town,0,0,0,0,,
371,06-I-42-25,Kri-I-42-Gannavaram,Bhavanipuram,0,0,0,0,,
372,06-I-42-26,Kri-I-42-Gannavaram,Patamata,0,0,0,0,,
373,0,0,0,0,0,0,0,,
374,0,0,0,0,0,0,0,,
375,0,0,0,0,0,0,0,,
376,0,0,0,0,0,0,0,,
377,0,0,0,0,0,0,0,,
378,06-I-42-16,Kri-I-42-Agiripalli,Agiripalli,8,146,0,0,,
379,06-I-42-16,Kri-I-42-Agiripalli,Thotapalli,1,16.2,0,0,,
380,06-I-42-16,Kri-I-42-Agiripalli,Nugondapalli,2,101,0,0,,
381,06-I-42-16,Kri-I-42-Agiripalli,Malliboinapalli,3,61.5,0,0,,
382,06-I-42-16,Kri-I-42-Agiripalli,Eadara,11,261,0,0,,
383,06-I-42-16,Kri-I-42-Agiripalli,Baddanapalli,11,243.1,0,0,,
384,06-I-42-16,Kri-I-42-Agiripalli,Tadepalli,2,34,0,0,,
385,06-I-42-16,Kri-I-42-Agiripalli,Vadlamanu,1,45.3,0,0,,
386,06-I-42-16,Kri-I-42-Agiripalli,Chopparametla,4,490.5,0,0,,
387,06-I-42-16,Kri-I-42-Agiripalli,Narasigapalem,2,55.5,0,0,,
388,06-I-42-16,Kri-I-42-Agiripalli,Sunkollu,5,22.47,0,0,,
389,06-I-42-16,Kri-I-42-Agiripalli,Bathulavarigudem,4,28.8,0,0,,
390,06-I-42-16,Kri-I-42-Agiripalli,Eanamadala,3,30,0,0,,
391,06-I-42-16,Kri-I-42-Agiripalli,Narsupeta,0,0,0,0,,
392,06-I-42-16,Kri-I-42-Agiripalli,Metlapalli,1,85,0,0,,
393,06-I-42-16,Kri-I-42-Agiripalli,Tempalli,2,36,0,0,,
394,06-I-42-16,Kri-I-42-Agiripalli,Chikkavaram,2,122,0,0,,
395,06-I-42-16,Kri-I-42-Agiripalli,Buthumillipadu,0,0,0,0,,
396,06-I-42-16,Kri-I-42-Agiripalli,B.B.Gudem,1,1.22,0,0,,
397,06-I-42-16,Kri-I-42-Agiripalli,Gannavaram,1,14.8,0,0,,
398,06-I-42-16,Kri-I-42-Agiripalli,Chinnaoutapalli,1,14,0,0,,
399,06-I-42-16,Kri-I-42-Agiripalli,Kesarapalli,0,0,0,0,,
400,06-I-42-16,Kri-I-42-Agiripalli,Allapuram,0,0,0,0,,
401,06-I-42-16,Kri-I-42-Agiripalli,Buddavaram,0,0,0,0,,
402,06-I-42-16,Kri-I-42-Agiripalli,Ajjempudi,0,0,0,0,,
403,06-I-42-16,Kri-I-42-Agiripalli,V.N.Puram,2,3,0,0,,
404,06-I-42-16,Kri-I-42-Agiripalli,Balliparru,1,22,0,0,,
405,06-I-42-16,Kri-I-42-Agiripalli,Pedaoutapalli,1,1.2,0,0,,
406,06-I-42-16,Kri-I-42-Agiripalli,Atkuru,0,0,0,0,,
407,06-I-42-15,Kri-I-42-Bapulapadu,Anathasagaram,1,21,1,21,,
408,06-I-42-15,Kri-I-42-Bapulapadu,Eadulagudem,3,97,3,97,,
409,06-I-42-15,Kri-I-42-Bapulapadu,Kalaturu,6,107,6,107,,
410,06-I-42-15,Kri-I-42-Bapulapadu,Krishnavaram,1,21,1,21,,
411,06-I-42-15,Kri-I-42-Bapulapadu,Suravaram,1,61,1,61,,
412,06-I-42-15,Kri-I-42-Bapulapadu,Sagguru,1,59.5,1,59.5,,
413,06-I-42-15,Kri-I-42-Bapulapadu,Ravicherla,2,34,2,34,,
414,06-I-42-15,Kri-I-42-Bapulapadu,Bapulapadu,2,8.3,0,0,,
415,06-I-42-15,Kri-I-42-Bapulapadu,Mallavalli,0,0,0,0,,
416,06-I-42-15,Kri-I-42-Bapulapadu,Remella,4,51,0,0,,
417,06-I-42-15,Kri-I-42-Bapulapadu,Singannagudem,0,0,0,0,,
418,06-I-42-15,Kri-I-42-Bapulapadu,Rangannagudem,0,0,2,26,,
419,06-I-42-15,Kri-I-42-Bapulapadu,Shobanadripuram,0,0,3,16,,
420,06-I-42-15,Kri-I-42-Bapulapadu,Veeravalli,0,0,0,0,,
421,06-I-42-15,Kri-I-42-Bapulapadu,Kodurupadu,7,138,0,0,,
422,06-I-42-15,Kri-I-42-Bapulapadu,Ampapuram,0,0,0,0,,
423,06-I-42-15,Kri-I-42-Bapulapadu,Veleru,9,104,0,0,,
424,06-I-42-15,Kri-I-42-Bapulapadu,Seri Narasannapalem,1,10,0,0,,
425,06-I-42-15,Kri-I-42-Bapulapadu,Bandarugudem,2,13,0,0,,
426,06-I-42-15,Kri-I-42-Bapulapadu,Sagguru Amani,1,5,0,0,,
427,06-I-40-13,Kri-I-40-Musunuru,Ramanakkapeta,,,2,34.61,,
428,06-I-40-13,Kri-I-40-Musunuru,Surepalli,,,2,61.55,,
429,06-I-40-13,Kri-I-40-Musunuru,Lopudi,,,10,152.46,,
430,06-I-40-13,Kri-I-40-Musunuru,Gullapudi,,,7,350,,
431,06-I-40-13,Kri-I-40-Musunuru,Chekkapalli,,,8,221.25,,
432,06-I-40-13,Kri-I-40-Musunuru,Akkireddigudem,,,6,67,,
433,06-I-40-13,Kri-I-40-Musunuru,Chintalavalli,,,3,77.15,,
434,06-I-40-13,Kri-I-40-Musunuru,Musunuru,,,5,115,,
435,06-I-40-13,Kri-I-40-Musunuru,Yallapurm,,,2,52.9,,
436,06-I-40-13,Kri-I-40-Musunuru,Gopavaram,,,11,80.97,,
437,06-I-40-13,Kri-I-40-Musunuru,Katrenipadu,,,8,80.85,,
438,06-I-40-13,Kri-I-40-Musunuru,Tallavalli,,,0,0,,
439,06-I-40-16,Kri-I-42-Chillaboinapalli,Balive,,,2,16.19,,
440,06-I-40-16,Kri-I-42-Chillaboinapalli,Velupucherla,,,6,56.62,,
441,06-I-40-16,Kri-I-42-Chillaboinapalli,Chillaboinapalli,,,3,14.4,,
442,06-I-40-16,Kri-I-42-Chillaboinapalli,Madicherla,,,2,72.87,,
443,06-I-42-24,Kri-I-42-Unguturu,Thelaprolu,0,0,0,0,,
444,06-I-42-24,Kri-I-42-Unguturu,Pottipadu,0,0,0,0,,
445,06-I-42-24,Kri-I-42-Unguturu,Tharigoppulakandrika,0,0,0,0,,
446,06-I-42-24,Kri-I-42-Unguturu,Velinuthala,0,0,0,0,,
447,06-I-42-24,Kri-I-42-Unguturu,Thuttagunta,0,0,0,0,,
448,06-I-42-24,Kri-I-42-Unguturu,Ponukumadu,0,0,0,0,,
449,06-I-42-24,Kri-I-42-Unguturu,Garapadu,0,0,0,0,,
450,06-I-42-24,Kri-I-42-Unguturu,Dibbanapudi,0,0,0,0,,
451,06-I-42-24,Kri-I-42-Unguturu,Amudalapalli,0,0,0,0,,
452,06-I-42-24,Kri-I-42-Unguturu,Unguturu,0,0,0,0,,
453,06-I-42-24,Kri-I-42-Unguturu,Nagavarappadu,0,0,0,0,,
454,06-I-42-24,Kri-I-42-Unguturu,Veldipadu,0,0,0,0,,
455,06-I-42-24,Kri-I-42-Unguturu,Tharigoppula,0,0,0,0,,
456,06-I-42-24,Kri-I-42-Unguturu,Vempadu,0,0,0,0,,
457,06-I-42-24,Kri-I-42-Unguturu,Bokinala,0,0,0,0,,
458,06-I-42-24,Kri-I-42-Unguturu,Manikonda,0,0,0,0,,
459,06-I-42-24,Kri-I-42-Unguturu,Chikinala,0,0,0,0,,
460,06-I-42-24,Kri-I-42-Unguturu,Chagantipadu,0,0,0,0,,
461,06-I-42-24,Kri-I-42-Unguturu,Veldipadu kandrika,0,0,0,0,,
462,06-I-42-24,Kri-I-42-Unguturu,Ondrampadu,0,0,0,0,,
463,06-I-42-24,Kri-I-42-Unguturu,Elukapadu,0,0,0,0,,
464,06-I-42-24,Kri-I-42-Unguturu,Lankapalliagraharam,0,0,0,0,,
465,06-I-42-24,Kri-I-42-Unguturu,Mukkapadu,0,0,0,0,,
466,06-I-42-24,Kri-I-42-Unguturu,Koyyagurapadu,0,0,0,0,,
467,06-I-42-24,Kri-I-42-Unguturu,Nandamuru,0,0,0,0,,
468,06-I-42-24,Kri-I-42-Unguturu,Madhirapadu,0,0,0,0,,
469,06-I-42-24,Kri-I-42-Unguturu,Indupalli,0,0,0,0,,
470,06-I-42-24,Kri-I-42-Unguturu,Vemanda,0,0,0,0,,
471,06-I-42-15,Kri-I-42-Bapulapadu delta,Venkatarajugudem,0,0,0,0,,
472,06-I-42-15,Kri-I-42-Bapulapadu delta,Tippanagunta,0,0,0,0,,
473,06-I-42-15,Kri-I-42-Bapulapadu delta,Kanumolu,0,0,0,0,,
474,06-I-42-15,Kri-I-42-Bapulapadu delta,Dantagunta,0,0,0,0,,
475,06-I-42-15,Kri-I-42-Bapulapadu delta,Kakulapadu,0,0,0,0,,
476,06-I-42-15,Kri-I-42-Bapulapadu delta,Ramannagudem,0,0,0,0,,
477,06-I-42-15,Kri-I-42-Bapulapadu delta,Ogirala,0,0,0,0,,
478,06-I-42-15,Kri-I-42-Bapulapadu delta,Kuripirala,0,0,0,0,,
479,06-I-42-15,Kri-I-42-Bapulapadu delta,Arugolanu,0,0,0,0,,
480,06-I-42-15,Kri-I-42-Bapulapadu delta,Chirivada,0,0,0,0,,
481,06-I-42-15,Kri-I-42-Bapulapadu delta,Venkatapuram,0,0,0,0,,
482,06-I-52-35,Kri-I-52-Penamaluru,Kanuru,0,0,0,0,,
483,06-I-52-35,Kri-I-52-Penamaluru,Poranki,0,0,0,0,,
484,06-I-52-35,Kri-I-52-Penamaluru,Pedapulipaka,0,0,0,0,,
485,06-I-52-35,Kri-I-52-Penamaluru,Penamaluru,0,0,0,0,,
486,06-I-52-35,Kri-I-52-Penamaluru,Ganguru,0,0,0,0,,
487,06-I-52-35,Kri-I-52-Penamaluru,Chodavaram,0,0,0,0,,
488,06-I-52-35,Kri-I-52-Penamaluru,Yanamalakuduru,0,0,0,0,,
489,06-I-52-35,Kri-I-52-Penamaluru,Tadigadapa,0,0,0,0,,
490,06-I-52-35,Kri-I-52-Penamaluru,Gosala,0,0,0,0,,
491,06-I-52-35,Kri-I-52-Penamaluru,Vanukuru,0,0,0,0,,
492,06-I-52-34,Kri-I-52-Kankipadu,Uppuluru,0,0,0,0,,
493,06-I-52-34,Kri-I-52-Kankipadu,Kunderu,0,0,0,0,,
494,06-I-52-34,Kri-I-52-Kankipadu,Kandulampadu,0,0,0,0,,
495,06-I-52-34,Kri-I-52-Kankipadu,Neppalli,0,0,0,0,,
496,06-I-52-34,Kri-I-52-Kankipadu,Kolavennu,0,0,0,0,,
497,06-I-52-34,Kri-I-52-Kankipadu,Punadipadu,0,0,0,0,,
498,06-I-52-34,Kri-I-52-Kankipadu,Tenneru,0,0,0,0,,
499,06-I-52-34,Kri-I-52-Kankipadu,Maredumaka,0,0,0,0,,
500,06-I-52-34,Kri-I-52-Kankipadu,Kankipadu,0,0,0,0,,
501,06-I-52-34,Kri-I-52-Kankipadu,Konathanapadu,0,0,0,0,,
502,06-I-52-34,Kri-I-52-Kankipadu,Prodduturu,0,0,0,0,,
503,06-I-52-34,Kri-I-52-Kankipadu,Godavarru,0,0,0,0,,
504,06-I-52-34,Kri-I-52-Kankipadu,Edupugallu,0,0,0,0,,
505,06-I-52-34,Kri-I-52-Kankipadu,Madduru,0,0,0,0,,
506,06-I-52-34,Kri-I-52-Kankipadu,Jagannathapuram,0,0,0,0,,
507,06-I-52-34,Kri-I-52-Kankipadu,Davuluru,0,0,0,0,,
508,06-I-52-34,Kri-I-52-Kankipadu,Chalivendrapalem,0,0,0,0,,
509,06-I-52-34,Kri-I-52-Kankipadu,Mantena,0,0,0,0,,
510,06-I-52-34,Kri-I-52-Kankipadu,Velpuru,0,0,0,0,,
511,06-I-52-38,Kri-I-52-Vuyyuru,Vuyyuru(Rural),0,0,0,0,,
512,06-I-52-38,Kri-I-52-Vuyyuru,Ramachandrapuram,0,0,0,0,,
513,06-I-52-38,Kri-I-52-Vuyyuru,Kadavatikollu,0,0,0,0,,
514,06-I-52-38,Kri-I-52-Vuyyuru,Veeravalli mukasa,0,0,0,0,,
515,06-I-52-38,Kri-I-52-Vuyyuru,Katuru,0,0,0,0,,
516,06-I-52-38,Kri-I-52-Vuyyuru,Kaluvapamula,0,0,0,0,,
517,06-I-52-38,Kri-I-52-Vuyyuru,Bollapadu,0,0,0,0,,
518,06-I-52-38,Kri-I-52-Vuyyuru,Jabbarlapudi,0,0,0,0,,
519,06-I-52-38,Kri-I-52-Vuyyuru,Saipuram,0,0,0,0,,
520,06-I-52-38,Kri-I-52-Vuyyuru,Mudunuru,0,0,0,0,,
521,06-I-52-38,Kri-I-52-Vuyyuru,Pedavogirala,0,0,0,0,,
522,06-I-52-38,Kri-I-52-Vuyyuru,Akunuru,0,0,0,0,,
523,06-I-52-38,Kri-I-52-Vuyyuru,Chinavogirala,0,0,0,0,,
524,06-I-52-33,Kri-I-52-Pedaparupudi,Yelamarru,0,0,0,0,,
525,06-I-52-33,Kri-I-52-Pedaparupudi,Chinaparapudi,0,0,0,0,,
526,06-I-52-33,Kri-I-52-Pedaparupudi,Edulamaddali,0,0,0,0,,
527,06-I-52-33,Kri-I-52-Pedaparupudi,Pedaparapudi,0,0,0,0,,
528,06-I-52-33,Kri-I-52-Pedaparupudi,Juvvanapudi,0,0,0,0,,
529,06-I-52-33,Kri-I-52-Pedaparupudi,Appikatla,0,0,0,0,,
530,06-I-52-33,Kri-I-52-Pedaparupudi,Vanapamula,0,0,0,0,,
531,06-I-52-33,Kri-I-52-Pedaparupudi,Kornipadu,0,0,0,0,,
532,06-I-52-33,Kri-I-52-Pedaparupudi,Ravulapadu,0,0,0,0,,
533,06-I-52-33,Kri-I-52-Pedaparupudi,Gurivindagunta,0,0,0,0,,
534,06-I-52-33,Kri-I-52-Pedaparupudi,Maheswarapuram,0,0,0,0,,
535,06-I-52-33,Kri-I-52-Pedaparupudi,Pamulapadu,0,0,0,0,,
536,06-I-52-33,Kri-I-52-Pedaparupudi,Ventrapragada,0,0,0,0,,
537,06-I-52-33,Kri-I-52-Pedaparupudi,Somavarappadu,0,0,0,0,,
538,06-I-52-33,Kri-I-52-Pedaparupudi,Moparru,0,0,0,0,,
539,06-I-52-33,Kri-I-52-Pedaparupudi,Jamidintakorru,0,0,0,0,,
540,06-I-52-33,Kri-I-52-Pedaparupudi,Vinjarampadu,0,0,0,0,,
541,06-I-52-33,Kri-I-52-Pedaparupudi,Bhushanagulla,0,0,0,0,,
542,06-I-52-32,Kri-I-52-Gudivada,Lingavaram,0,0,0,0,,
543,06-I-52-32,Kri-I-52-Gudivada,Merakagudem,0,0,0,0,,
544,06-I-52-32,Kri-I-52-Gudivada,Serigolvepalli,0,0,0,0,,
545,06-I-52-32,Kri-I-52-Gudivada,Guntakoduru,0,0,0,0,,
546,06-I-52-32,Kri-I-52-Gudivada,Moturu,0,0,0,0,,
547,06-I-52-32,Kri-I-52-Gudivada,Saidepudi,0,0,0,0,,
548,06-I-52-32,Kri-I-52-Gudivada,Dondapadu,0,0,0,0,,
549,06-I-52-32,Kri-I-52-Gudivada,Chilakamudi,0,0,0,0,,
550,06-I-52-32,Kri-I-52-Gudivada,Valivarthipadu,0,0,0,0,,
551,06-I-52-32,Kri-I-52-Gudivada,Nagavarappadu (Gudivada (M),0,0,0,0,,
552,06-I-52-32,Kri-I-52-Gudivada,Bethavolu,0,0,0,0,,
553,06-I-52-32,Kri-I-52-Gudivada,Pedayerukapadu,0,0,0,0,,
554,06-I-52-32,Kri-I-52-Gudivada,Mandapadu,0,0,0,0,,
555,06-I-52-32,Kri-I-52-Gudivada,Billapadu,0,0,0,0,,
556,06-I-52-32,Kri-I-52-Gudivada,Chinayerukapadu,0,0,0,0,,
557,06-I-52-32,Kri-I-52-Gudivada,Bommuluru,0,0,0,0,,
558,06-I-52-32,Kri-I-52-Gudivada,Gangadharapuram,0,0,0,0,,
559,06-I-52-32,Kri-I-52-Gudivada,Gudivada,0,0,0,0,,
560,06-I-52-32,Kri-I-52-Gudivada,Chowtapalli,0,0,0,0,,
561,06-I-52-32,Kri-I-52-Gudivada,Kalvapudiagraharam,0,0,0,0,,
562,06-I-52-32,Kri-I-52-Gudivada,Seridintikurru,0,0,0,0,,
563,06-I-52-32,Kri-I-52-Gudivada,Siddantham,0,0,0,0,,
564,06-I-52-32,Kri-I-52-Gudivada,Ramachanrapuram,0,0,0,0,,
565,06-I-52-32,Kri-I-52-Gudivada,Serivelpuru,0,0,0,0,,
566,06-I-52-32,Kri-I-52-Gudivada,Seepudi,0,0,0,0,,
567,06-I-52-32,Kri-I-52-Gudivada,Kasipudi,0,0,0,0,,
568,06-I-52-32,Kri-I-52-Gudivada,Allidoddi,0,0,0,0,,
569,06-I-52-32,Kri-I-52-Gudivada,Tattivarru,0,0,0,0,,
570,06-I-52-32,Kri-I-52-Gudivada,Ramanapudi,0,0,0,0,,
571,06-I-52-32,Kri-I-52-Gudivada,Chirichintala,0,0,0,0,,
572,06-I-52-36,Kri-I-52-Thotlavalluru,North valluru,0,0,0,0,,
573,06-I-52-36,Kri-I-52-Thotlavalluru,South valluru,0,0,0,0,,
574,06-I-52-36,Kri-I-52-Thotlavalluru,Royyuru,0,0,0,0,,
575,06-I-52-36,Kri-I-52-Thotlavalluru,Chagantipadu,0,0,0,0,,
576,06-I-52-36,Kri-I-52-Thotlavalluru,Devarapalli,0,0,0,0,,
577,06-I-52-36,Kri-I-52-Thotlavalluru,Penamakuru,0,0,0,0,,
578,06-I-52-36,Kri-I-52-Thotlavalluru,Garikaparru,0,0,0,0,,
579,06-I-52-36,Kri-I-52-Thotlavalluru,Boddapadu,0,0,0,0,,
580,06-I-52-36,Kri-I-52-Thotlavalluru,Chinapulipaka,0,0,0,0,,
581,06-I-52-36,Kri-I-52-Thotlavalluru,Kummamuru,0,0,0,0,,
582,06-I-52-36,Kri-I-52-Thotlavalluru,Kanakavalli,0,0,0,0,,
583,06-I-52-36,Kri-I-52-Thotlavalluru,Yekamuru,0,0,0,0,,
584,06-I-52-36,Kri-I-52-Thotlavalluru,Gurivindapalli,0,0,0,0,,
585,06-I-52-36,Kri-I-52-Thotlavalluru,Madhurapuram,0,0,0,0,,
586,06-I-52-36,Kri-I-52-Thotlavalluru,Molakalapalli,0,0,0,0,,
587,06-I-52-36,Kri-I-52-Thotlavalluru,Iluru,0,0,0,0,,
588,06-I-52-37,Kri-I-52-Pamidimukkala,Kapileswarapuram,0,0,0,0,,
589,06-I-52-37,Kri-I-52-Pamidimukkala,Hanumanthapuram,0,0,0,0,,
590,06-I-52-37,Kri-I-52-Pamidimukkala,Mullapudi,0,0,0,0,,
591,06-I-52-37,Kri-I-52-Pamidimukkala,Velpuru,0,0,0,0,,
592,06-I-52-37,Kri-I-52-Pamidimukkala,Gurralanka,0,0,0,0,,
593,06-I-52-37,Kri-I-52-Pamidimukkala,Pamidimukkala,0,0,0,0,,
594,06-I-52-37,Kri-I-52-Pamidimukkala,Agniparru,0,0,0,0,,
595,06-I-52-37,Kri-I-52-Pamidimukkala,Mamillapalli,0,0,0,0,,
596,06-I-52-37,Kri-I-52-Pamidimukkala,Penumatcha,0,0,0,0,,
597,06-I-52-37,Kri-I-52-Pamidimukkala,Krishnapuram,0,0,0,0,,
598,06-I-52-37,Kri-I-52-Pamidimukkala,Choragudi,0,0,0,0,,
599,06-I-52-37,Kri-I-52-Pamidimukkala,Srirangapuram,0,0,0,0,,
600,06-I-52-37,Kri-I-52-Pamidimukkala,Meduru,0,0,0,0,,
601,06-I-52-37,Kri-I-52-Pamidimukkala,Chennuripalem,0,0,0,0,,
602,06-I-52-37,Kri-I-52-Pamidimukkala,Paidikondalavaripalem,0,0,0,0,,
603,06-I-52-37,Kri-I-52-Pamidimukkala,Veeranki,0,0,0,0,,
604,06-I-52-37,Kri-I-52-Pamidimukkala,Ameenapuram,0,0,0,0,,
605,06-I-52-37,Kri-I-52-Pamidimukkala,Kuderu,0,0,0,0,,
606,06-I-52-37,Kri-I-52-Pamidimukkala,Lankapalli,0,0,0,0,,
607,06-I-52-37,Kri-I-52-Pamidimukkala,Lankapallilanka,0,0,0,0,,
608,06-I-52-37,Kri-I-52-Pamidimukkala,Phatelanka,0,0,0,0,,
609,06-I-52-37,Kri-I-52-Pamidimukkala,Inapuru,0,0,0,0,,
610,06-I-52-37,Kri-I-52-Pamidimukkala,Mantada,0,0,0,0,,
611,06-I-52-37,Kri-I-52-Pamidimukkala,Tadanki,0,0,0,0,,
612,06-I-52-37,Kri-I-52-Pamidimukkala,Inampudi,0,0,0,0,,
613,06-I-52-37,Kri-I-52-Pamidimukkala,Gurajada,0,0,0,0,,
614,06-I-52-37,Kri-I-52-Pamidimukkala,Gopuvanipalem,0,0,0,0,,
615,06-I-52-37,Kri-I-52-Pamidimukkala,Marrivada,0,0,0,0,,
616,06-I-52-39,Kri-I-52-Pamarru,Pamarru,0,0,0,0,,
617,06-I-52-39,Kri-I-52-Pamarru,Kanumuru,0,0,0,0,,
618,06-I-52-39,Kri-I-52-Pamarru,Kurumaddali,0,0,0,0,,
619,06-I-52-39,Kri-I-52-Pamarru,Uruturu,0,0,0,0,,
620,06-I-52-39,Kri-I-52-Pamarru,Balliparru,0,0,0,0,,
621,06-I-52-39,Kri-I-52-Pamarru,Raparla,0,0,0,0,,
622,06-I-52-39,Kri-I-52-Pamarru,Jamidaggumilli,0,0,0,0,,
623,06-I-52-39,Kri-I-52-Pamarru,Polavaram,0,0,0,0,,
624,06-I-52-39,Kri-I-52-Pamarru,Undrapudi,0,0,0,0,,
625,06-I-52-39,Kri-I-52-Pamarru,Jujjavaram,0,0,0,0,,
626,06-I-52-39,Kri-I-52-Pamarru,Pasumarru,0,0,0,0,,
627,06-I-52-39,Kri-I-52-Pamarru,Kapavaram,0,0,0,0,,
628,06-I-52-39,Kri-I-52-Pamarru,Nimmakuru,0,0,0,0,,
